communityID,urban_score_house,year
0586593,4.0242424242424235,2015
0604401,5.846153846153847,2015
0604402,5.36,2015
0604403,6.082417582417582,2015
0604811,5.944537815126051,2015
0604812,6.146341463414634,2015
0604813,5.517241379310345,2015
0640281,9.422222222222222,2015
0640282,9.4,2015
0640283,8,2015
0640331,3.9397849462365584,2015
0640332,6.9375,2015
0640333,5.322346736980883,2015
0646041,7.579365079365078,2015
0646042,8,2015
0646043,9.119047619047619,2015
0655461,3.125,2015
0655462,3.320561941251597,2015
0655463,4.457142857142857,2015
0724281,6.931818181818182,2015
0724282,6.8953301127214175,2015
0724283,7.190476190476192,2015
0740021,6.333333333333334,2015
0740022,3.810457516339869,2015
0740023,6.169117647058823,2015
0740041,8.973684210526317,2015
0740042,9.295238095238096,2015
0740043,8.846153846153847,2015
0740571,8.733333333333334,2015
0740572,8.263157894736842,2015
0740573,9.8,2015
0746311,4.173333333333334,2015
0746312,4.699999999999999,2015
0746313,4.666666666666667,2015
0749811,3.5833333333333335,2015
0749812,5.957730812013348,2015
0749813,4.067669172932331,2015
0753761,7.2631578947368425,2015
0753762,6.799564270152504,2015
0753763,8.53030303030303,2015
0755041,7.361111111111112,2015
0755042,8.605128205128205,2015
0755043,8.031746031746032,2015
0782331,4.966153846153847,2015
0782332,3.25652841781874,2015
0782333,5.808928571428572,2015
0896761,4.620553359683794,2015
0896762,4.720000000000001,2015
0896763,6.8,2015
0940041,7.556818181818182,2015
0940042,7.8,2015
0940043,7.636363636363638,2015
1017911,1.3846153846153848,2015
1017912,3.1766381766381766,2015
1017913,2.6314655172413794,2015
1040041,6.833333333333333,2015
1040042,7.333333333333333,2015
1040043,9.4,2015
1051021,4.3589743589743595,2015
1051022,4.767195767195767,2015
1051023,5.583333333333333,2015
1053811,6,2015
1053812,3.090909090909091,2015
1053813,4.458525345622119,2015
1082061,1.6969696969696968,2015
1082062,2.0606060606060606,2015
1082063,2.564516129032258,2015
1082591,0.9523809523809523,2015
1082592,1.9642857142857142,2015
1082593,4.105263157894736,2015
1101311,6.488610240334379,2015
1101312,6.642857142857143,2015
1101313,7.6033333333333335,2015
1111541,7.547619047619048,2015
1111542,6.1269841269841265,2015
1111543,5.625,2015
1127441,7.9,2015
1127442,6.477951635846372,2015
1127443,6.504398826979471,2015
1146041,7.473684210526317,2015
1146042,7.952380952380953,2015
1146043,6.561597542242703,2015
1160061,6.033333333333333,2015
1160062,5.759867583396995,2015
1160063,6.308965517241379,2015
1174891,7.189075630252101,2015
1174892,7.756862745098038,2015
1174893,7.4512820512820515,2015
1182761,6.02020202020202,2015
1182762,6.71304347826087,2015
1182763,5.594838709677419,2015
1224901,5.2857142857142865,2015
1224902,5.4,2015
1224903,7.016042780748663,2015
1240991,5.233716475095785,2015
1240992,4.0221674876847295,2015
1240993,4.886243386243385,2015
1340041,8.428571428571429,2015
1340042,9.818181818181818,2015
1340043,9.444444444444445,2015
1349021,3.7723076923076926,2015
1349022,4.337931034482759,2015
1349023,4.7272727272727275,2015
1355591,2.25,2015
1355592,3.2857142857142856,2015
1355593,3.241379310344827,2015
1382021,3.8383838383838382,2015
1382022,3.7,2015
1382023,4.11896551724138,2015
1411541,2.0769230769230766,2015
1411542,4.769230769230769,2015
1411543,3.7843137254901955,2015
1424031,3.714285714285714,2015
1424032,4.5,2015
1424033,4.256916996047431,2015
1440161,6.977777777777777,2015
1440162,7.538461538461538,2015
1440163,7.258119658119657,2015
1455281,8.333333333333332,2015
1455282,7.2,2015
1455283,5.75,2015
1504781,6.909090909090908,2015
1504782,7.710144927536232,2015
1504783,7.119565217391305,2015
1511561,8.666666666666666,2015
1511562,8.666666666666666,2015
1511563,7.738095238095238,2015
1538591,8.105820105820106,2015
1538592,7.933333333333333,2015
1538593,7.5555555555555545,2015
1540441,7.042338709677419,2015
1540442,6.943349753694582,2015
1540443,7.777777777777777,2015
1540581,9.11111111111111,2015
1540582,8.333333333333334,2015
1540583,8.80952380952381,2015
1546281,6.307692307692308,2015
1546282,5.7251461988304095,2015
1546283,6.025,2015
1546311,5.584051724137931,2015
1546312,6.526455026455027,2015
1546313,6.222222222222222,2015
1546761,5.783475783475783,2015
1546762,5.561904761904763,2015
1546763,6.580086580086581,2015
1556761,5.8181818181818175,2015
1556762,5.684210526315789,2015
1556763,8.071428571428573,2015
1582311,7.857142857142857,2015
1582312,8.412698412698411,2015
1582313,6.152046783625732,2015
1582781,7.1699604743083,2015
1582782,6.658333333333333,2015
1582783,7.4,2015
1601041,8.43225806451613,2015
1601042,8.71111111111111,2015
1601043,8.666666666666668,2015
1611591,4.362433862433862,2015
1611592,4.365714285714286,2015
1611593,6.977777777777777,2015
1624311,8.375,2015
1624312,3.4549999999999996,2015
1624313,6.25,2015
1660061,2.08,2015
1660062,2.9285714285714284,2015
1660063,3.0555555555555554,2015
1682311,4.387096774193548,2015
1682312,4.743589743589743,2015
1682313,8.823529411764707,2015
1711591,0.5294117647058824,2015
1711592,1.439516129032258,2015
1711593,1.3043478260869565,2015
1746431,2.064516129032258,2015
1746432,1.064516129032258,2015
1746433,5.939309056956116,2015
1755311,7.085714285714286,2015
1755312,5.686021505376344,2015
1755313,6.298390804597702,2015
1774021,5.113732529522003,2015
1774022,3.2370766488413545,2015
1774023,3.6,2015
1840371,7.866666666666667,2015
1840372,7.692307692307693,2015
1840373,7.619047619047619,2015
1940371,6.8,2015
1940372,9.692307692307693,2015
1940373,7.371428571428572,2015
2001041,7.904761904761905,2015
2001042,7.894736842105263,2015
2001043,6.230769230769231,2015
2024541,6.8158730158730165,2015
2024542,7.083333333333334,2015
2024543,6.899456521739131,2015
2040281,7.777777777777779,2015
2040282,9,2015
2040283,8.38888888888889,2015
2049061,5.159874608150471,2015
2049062,4.887179487179488,2015
2049063,5.944519115890083,2015
2053041,7.636363636363638,2015
2053042,7.6521739130434785,2015
2053043,7.130434782608695,2015
2074061,6.419580419580418,2015
2074062,6.733333333333334,2015
2074063,7.882352941176471,2015
2074281,5.9411764705882355,2015
2074282,7.1428571428571415,2015
2074283,6.888888888888888,2015
2111541,8.625,2015
2111542,2.896551724137931,2015
2111543,3.271264367816092,2015
2111761,4.114285714285715,2015
2111762,3.081081081081081,2015
2111763,4.685714285714285,2015
2124281,8.325396825396826,2015
2124282,7.333333333333334,2015
2124283,5.991683991683992,2015
2411161,8.701923076923077,2015
2411162,7.777777777777777,2015
2411163,8.857142857142858,2015
2427021,5.136818687430479,2015
2427022,4.698717948717949,2015
2427023,6.0486956521739135,2015
2440561,7.73529411764706,2015
2440562,7.170588235294117,2015
2440563,7.461538461538462,2015
2446041,7.220588235294118,2015
2446042,7.030303030303031,2015
2446043,6.6408602150537615,2015
2446761,5.483870967741936,2015
2446762,4.6875,2015
2446763,5.9421579532814235,2015
2616761,3.6000000000000005,2015
2616762,5.2818202818202815,2015
2616763,3.345939933259177,2015
2627281,4.183908045977011,2015
2627282,4.722408026755852,2015
2627283,5.866666666666667,2015
2653591,4.63226264418811,2015
2653592,7,2015
2653593,4.368131868131869,2015
2655761,6.007407407407407,2015
2655762,7.484787018255578,2015
2655763,4.004761904761905,2015
2660591,4.972906403940887,2015
2660592,4.275862068965517,2015
2660593,3.6999999999999993,2015
2663061,7.678571428571429,2015
2663062,3.9294871794871797,2015
2663063,4.27027027027027,2015
2686061,5.5420875420875415,2015
2686062,7.466666666666667,2015
2686063,5.0488505747126435,2015
2704021,3.1724137931034484,2015
2704022,5.753022482722422,2015
2704023,4.9778325123152705,2015
2718061,3.6428571428571432,2015
2718062,8.640522875816993,2015
2718063,4.06984126984127,2015
2749511,5.044334975369457,2015
2749512,8.207792207792208,2015
2749513,5.1891891891891895,2015
2755591,6.5,2015
2755592,8.350877192982457,2015
2755593,8.749482401656314,2015
2801541,5.384615384615385,2015
2801542,6.340229885057472,2015
2801543,5.759469696969697,2015
2811041,8.944444444444445,2015
2811042,9,2015
2811043,7.904761904761905,2015
2811161,3.6863181312569524,2015
2811162,8.424403183023871,2015
2811163,9.362068965517242,2015
2855021,2.871794871794872,2015
2855022,2.6017391304347828,2015
2855023,7.383333333333333,2015
2882511,6.639376218323586,2015
2882512,5.586337760910816,2015
2882513,2.598442714126808,2015
2916761,3.306878306878307,2015
2916762,2.6486486486486482,2015
2916763,5.098924731182795,2015
2924581,7.727272727272728,2015
2924582,8.678571428571429,2015
2924583,7.777777777777777,2015
2940281,8.428571428571429,2015
2940282,8.506666666666668,2015
2940283,8.610909090909091,2015
2940991,5.89695945945946,2015
2940992,6.031674208144796,2015
2940993,3.910344827586207,2015
2953311,4.512820512820513,2015
2953312,2.5072463768115942,2015
2953313,6.729044834307992,2015
2960061,8.070707070707073,2015
2960062,6.518145161290323,2015
2960063,5.536273115220483,2015
2960811,4.735042735042735,2015
2960812,3.8850806451612905,2015
2960813,4.573063973063973,2015
2963311,3.2016806722689077,2015
2963312,4.2105263157894735,2015
2963313,4.933333333333334,2015
2974391,9.923076923076923,2015
2974392,5.285714285714286,2015
2974393,5.972667855020796,2015
2982451,6.731034482758621,2015
2982452,7.950980392156863,2015
2982453,7.916666666666667,2015
2986311,4.8917378917378915,2015
2986312,4.518518518518518,2015
2986313,5.455665024630542,2015
3201461,4.625,2015
3201462,5.206926406926407,2015
3201463,4.838709677419355,2015
3211161,8.125,2015
3211162,9.033333333333333,2015
3211163,8.230769230769232,2015
3211311,7.2,2015
3211312,5.264112903225806,2015
3211313,6.299539170506913,2015
3216591,5.931034482758619,2015
3216592,7.661835748792271,2015
3216593,4.843159065628476,2015
3240451,5.6,2015
3240452,4.837606837606838,2015
3240453,6.459130434782608,2015
3240781,6.909090909090909,2015
3240782,5.714285714285714,2015
3240783,7.578947368421052,2015
3246811,5.483870967741936,2015
3246812,6.117264957264957,2015
3246813,7.7217391304347816,2015
3253061,4.444444444444445,2015
3253062,6.638795986622074,2015
3253063,3.9354838709677424,2015
3255541,5.994470046082949,2015
3255542,5.63508064516129,2015
3255543,5.726126126126126,2015
3263461,5.267080745341614,2015
3263462,3.6381766381766383,2015
3263463,2.7445887445887442,2015
3263591,3,2015
3263592,7.391304347826088,2015
3263593,5.178461538461538,2015
3301021,7.9945054945054945,2015
3301022,4.095238095238095,2015
3301023,4.7272727272727275,2015
3301311,3.733333333333333,2015
3301312,2.777777777777778,2015
3301313,3.6507936507936507,2015
3304041,8.526315789473685,2015
3304042,8.666666666666668,2015
3304043,7.841414141414141,2015
3340021,7.054924242424242,2015
3340022,8.666666666666668,2015
3340023,5.76551724137931,2015
3346311,6.8965517241379315,2015
3346312,5.853781512605042,2015
3346313,7.554347826086958,2015
3360591,5.865557865557864,2015
3360592,6.333333333333334,2015
3360593,6.472527472527473,2015
3382311,8.48,2015
3382312,9.304347826086955,2015
3382313,3.925925925925925,2015
3452331,3.8095238095238093,2015
3452332,3.636363636363636,2015
3452333,5.590062111801242,2015
3477631,4,2015
3477632,4.222222222222222,2015
3477633,7.333333333333334,2015
0101041,3.4666666666666663,2018
0101042,7.833333333333333,2018
0101043,3.9483870967741934,2018
0102061,5.266666666666667,2018
0102062,4.6,2018
0102063,4.88235294117647,2018
0102331,5.095798319327731,2018
0102332,4.2727272727272725,2018
0102333,4.767268270944742,2018
0104461,5.75,2018
0104462,5.249554367201426,2018
0104463,4.08,2018
0104511,5.2513368983957225,2018
0104512,3.7485714285714282,2018
0104513,3.25,2018
0140311,9.363636363636363,2018
0140312,6.459770114942529,2018
0140313,8.412238325281804,2018
0140511,5.333333333333334,2018
0140512,5.714285714285715,2018
0140513,4.926406926406926,2018
0146431,6.456410256410257,2018
0146432,6.738181818181817,2018
0146433,5.2,2018
0182061,4.526315789473684,2018
0182062,4.82051282051282,2018
0182063,4.666136724960254,2018
0304761,5.267281105990784,2018
0304762,6.75,2018
0304763,4.233592880978866,2018
0311061,5.697368421052632,2018
0311062,5.236363636363636,2018
0311063,5.660714285714286,2018
0340431,5.497326203208557,2018
0340432,6.541666666666666,2018
0340433,6.347701149425287,2018
0346761,6.348178137651821,2018
0346762,5.883333333333334,2018
0346763,5.945553539019963,2018
0467461,3.666666666666667,2018
0467462,4.352941176470588,2018
0467463,3.6000000000000005,2018
0516061,3.7272727272727275,2018
0516062,5.839464882943144,2018
0516063,3.8333333333333335,2018
0540541,6.266129032258064,2018
0540542,9.567521367521367,2018
0540543,6.459064327485381,2018
0542491,4.413793103448276,2018
0542492,4.733333333333333,2018
0542493,6.1899999999999995,2018
0560431,5.953703703703704,2018
0560432,5.488888888888889,2018
0560433,5.64,2018
0560591,6.815734989648034,2018
0560592,6.865942028985508,2018
0560593,4.699999999999999,2018
0563021,8.430921052631579,2018
0563022,8.107586206896553,2018
0563023,4.296296296296297,2018
0563461,6.361739130434783,2018
0563462,7.192307692307692,2018
0563463,9.018518518518519,2018
0566041,4.826254826254826,2018
0566042,3.1182266009852215,2018
0566043,5.485714285714286,2018
0574571,5.049450549450549,2018
0574572,4.326153846153846,2018
0574573,2.9411764705882355,2018
0576331,3.4375,2018
0576332,3.8048780487804876,2018
0576333,3.621189024390244,2018
0582021,8.49846153846154,2018
0582022,7.575384615384616,2018
0582023,7.642857142857144,2018
0586591,6.581939799331105,2018
0586592,8.733333333333334,2018
0586593,6.176724137931035,2018
0604401,6.008445945945946,2018
0604402,5.484330484330484,2018
0604403,5.345185185185185,2018
0604811,5.834920634920634,2018
0604812,6.05,2018
0604813,6.1540740740740745,2018
0640281,9.015873015873016,2018
0640282,9.894736842105264,2018
0640283,7.5,2018
0640331,4.129032258064516,2018
0640332,6.677489177489177,2018
0640333,5.424908424908425,2018
0646041,7.75,2018
0646042,8,2018
0646043,8.827067669172932,2018
0655461,3.8805256869772995,2018
0655462,3.4482758620689657,2018
0655463,4.73939393939394,2018
0724281,7.7,2018
0724282,7.472222222222223,2018
0724283,8.992753623188406,2018
0740021,6.8922305764411025,2018
0740022,4.68840579710145,2018
0740023,7.830882352941177,2018
0740041,9.066666666666666,2018
0740042,9.350649350649352,2018
0740043,8.5,2018
0740571,8.333333333333334,2018
0740572,7.333333333333333,2018
0740573,9.5,2018
0746311,4.666666666666667,2018
0746312,4.783333333333333,2018
0746313,5.393483709273182,2018
0749811,5.404682274247492,2018
0749812,7.042183622828785,2018
0749813,5.744588744588745,2018
0753761,7.658687258687259,2018
0753762,7.534090909090909,2018
0753763,8.226708074534162,2018
0755041,8.111111111111112,2018
0755042,8.275,2018
0755043,8.338461538461537,2018
0782331,6.345454545454546,2018
0782332,5.130541871921182,2018
0782333,6.917329093799682,2018
0896761,4.7368421052631575,2018
0896762,5.657142857142857,2018
0896763,7.333333333333334,2018
0940041,7.499999999999998,2018
0940042,7.8,2018
0940043,7.846153846153847,2018
1017911,1.7647058823529413,2018
1017912,4.436274509803922,2018
1017913,2.482758620689655,2018
1040041,8.076923076923077,2018
1040042,7.428571428571429,2018
1040043,9.647058823529411,2018
1051021,4.632432432432433,2018
1051022,4.7441860465116275,2018
1051023,5.625,2018
1053811,6.6728110599078345,2018
1053812,3.1699346405228757,2018
1053813,4.657200811359026,2018
1082061,2.848484848484848,2018
1082062,2.3703703703703707,2018
1082063,3.125,2018
1082591,2,2018
1082592,2.092258748674443,2018
1082593,4.5888888888888895,2018
1101311,6.99047619047619,2018
1101312,7.333333333333334,2018
1101313,7.391304347826088,2018
1111541,7.042016806722688,2018
1111542,6.981981981981983,2018
1111543,6.794871794871794,2018
1127441,8.577777777777778,2018
1127442,7.352941176470589,2018
1127443,7.248246844319778,2018
1146041,7.375,2018
1146042,7.157894736842105,2018
1146043,6.461538461538462,2018
1160061,7.0497737556561075,2018
1160062,5.992753623188406,2018
1160063,5.802857142857143,2018
1174891,7.448275862068966,2018
1174892,8.017094017094017,2018
1174893,7.782051282051283,2018
1182761,7.142857142857143,2018
1182762,6.8,2018
1182763,5.741765480895915,2018
1224901,5.851851851851851,2018
1224902,6.379310344827586,2018
1224903,7.129032258064515,2018
1240991,5.761904761904762,2018
1240992,5.0054945054945055,2018
1240993,6.521739130434783,2018
1340041,8.833333333333332,2018
1340042,7.666666666666667,2018
1340043,9.384615384615385,2018
1349021,3.6923076923076925,2018
1349022,4.666666666666666,2018
1349023,4.830882352941176,2018
1355591,4.193965517241379,2018
1355592,5,2018
1355593,4.227920227920228,2018
1382021,3.75,2018
1382022,3.945945945945946,2018
1382023,4.108108108108108,2018
1411541,3.0632183908045976,2018
1411542,5.3,2018
1411543,4.117647058823529,2018
1424031,4.2727272727272725,2018
1424032,4.333333333333333,2018
1424033,4.5052631578947375,2018
1440161,8.444444444444445,2018
1440162,9.833333333333334,2018
1440163,7.2857142857142865,2018
1455281,8.333333333333332,2018
1455282,7.2,2018
1455283,5.75,2018
1504781,7.244444444444445,2018
1504782,8.142857142857142,2018
1504783,6.880952380952381,2018
1511561,8.666666666666666,2018
1511562,6,2018
1511563,8.533333333333333,2018
1538591,8.131868131868131,2018
1538592,8.282608695652174,2018
1538593,7.352941176470587,2018
1540441,7.709803921568627,2018
1540442,6.950537634408603,2018
1540443,8.077586206896552,2018
1540581,8.854545454545455,2018
1540582,6,2018
1540583,9.333333333333334,2018
1546281,7.217391304347825,2018
1546282,6.25,2018
1546283,6.875,2018
1546311,6.592592592592593,2018
1546312,7.642857142857143,2018
1546313,7.333333333333334,2018
1546761,6.521739130434783,2018
1546762,6.952380952380952,2018
1546763,6.291666666666667,2018
1556761,6.816287878787878,2018
1556762,6.705882352941177,2018
1556763,7.826086956521739,2018
1582311,8.06060606060606,2018
1582312,7.809523809523808,2018
1582313,7.444444444444445,2018
1582781,7.157894736842107,2018
1582782,6.75,2018
1582783,7.928571428571429,2018
1601041,7.96774193548387,2018
1601042,9.375,2018
1601043,8.727272727272727,2018
1611591,4.222222222222222,2018
1611592,4.689655172413794,2018
1611593,9.714285714285714,2018
1624311,9,2018
1624312,3.136574074074074,2018
1624313,7.375,2018
1660061,2.253623188405797,2018
1660062,3.111111111111111,2018
1660063,3.121212121212121,2018
1682311,4.9067688378033205,2018
1682312,5.076923076923077,2018
1682313,7.2666666666666675,2018
1711591,1.2766373411534702,2018
1711592,2.1714285714285717,2018
1711593,1.4727272727272727,2018
1746431,3.5685483870967745,2018
1746432,2.8000000000000003,2018
1746433,6.360902255639097,2018
1755311,6.444444444444445,2018
1755312,5.164835164835164,2018
1755313,6.408602150537635,2018
1774021,5.9714285714285715,2018
1774022,3.9447415329768267,2018
1774023,3.7425287356321837,2018
1840371,7.666666666666667,2018
1840372,7.75,2018
1840373,8,2018
1940371,7.575757575757576,2018
1940372,9,2018
1940373,7.435897435897436,2018
2001041,7.714285714285715,2018
2001042,7.5,2018
2001043,6.521739130434783,2018
2024541,7.23529411764706,2018
2024542,7.391304347826088,2018
2024543,7.096774193548387,2018
2040281,8,2018
2040282,9,2018
2049061,6.3125,2018
2049062,5.673913043478261,2018
2049063,6.761904761904762,2018
2053041,7.428571428571429,2018
2053042,7.157894736842105,2018
2053043,6.777777777777777,2018
2074061,6.717948717948717,2018
2074062,6.838709677419357,2018
2074063,8,2018
2074281,6.588235294117647,2018
2074282,7,2018
2074283,7.259259259259258,2018
2111541,9.285714285714285,2018
2111542,3.7391304347826084,2018
2111543,3.170189098998887,2018
2111761,3.8618421052631584,2018
2111762,3.3771929824561395,2018
2111763,4.823529411764706,2018
2124281,9.529411764705882,2018
2124282,8.045454545454545,2018
2124283,5.633333333333333,2018
2411161,8.452012383900929,2018
2411162,8.45,2018
2411163,8.972222222222221,2018
2427021,5.925925925925926,2018
2427022,4.6752136752136755,2018
2427023,6.021739130434781,2018
2440561,9.051470588235293,2018
2440562,7.942028985507247,2018
2440563,8.285714285714285,2018
2446041,7.876666666666667,2018
2446042,7.818181818181818,2018
2446043,7.1875,2018
2446761,6.7333333333333325,2018
2446762,5.898924731182795,2018
2446763,6.0606060606060606,2018
2616761,5.752380952380952,2018
2616762,6.385869565217392,2018
2616763,4.928571428571429,2018
2627281,6.043771043771044,2018
2627282,6.255555555555556,2018
2627283,6.288690476190476,2018
2653591,5.0285714285714285,2018
2653592,7.327272727272726,2018
2653593,6.1328671328671325,2018
2655761,6.866359447004609,2018
2655762,7.798611111111112,2018
2655763,5.355263157894737,2018
2660591,6.008571428571429,2018
2660592,4.074074074074074,2018
2660593,4.622222222222222,2018
2663061,7.575,2018
2663062,5.147586206896552,2018
2663063,5.303030303030303,2018
2686061,5.9818181818181815,2018
2686062,8,2018
2686063,5.866666666666667,2018
2704021,3.9239130434782608,2018
2704022,6.313782991202347,2018
2704023,5.56,2018
2718061,4.482758620689656,2018
2718062,8.352631578947367,2018
2718063,4.89126559714795,2018
2749511,5.976293103448276,2018
2749512,8.15,2018
2749513,5.696774193548387,2018
2755591,8.062937062937063,2018
2755592,7.888888888888888,2018
2755593,8.733333333333333,2018
2801541,5.522727272727273,2018
2801542,6.107142857142857,2018
2801543,5.006896551724138,2018
2811041,9.580086580086581,2018
2811042,9.047619047619047,2018
2811043,7.692307692307692,2018
2811161,3.0714285714285716,2018
2811162,7.9333333333333345,2018
2811163,9.006451612903225,2018
2855021,3.1581081081081073,2018
2855022,2.295238095238095,2018
2855023,7.251207729468599,2018
2882511,7.010909090909091,2018
2882512,5.248138957816376,2018
2882513,2.58494623655914,2018
2916761,4,2018
2916762,2.88235294117647,2018
2916763,5.648571428571428,2018
2924581,9.894736842105264,2018
2924582,8.773333333333333,2018
2924583,8,2018
2940281,8.344086021505376,2018
2940282,7.7391304347826075,2018
2940283,8.083333333333334,2018
2940991,6.151351351351352,2018
2940992,6.87468030690537,2018
2940993,5.288177339901478,2018
2953311,5.141447368421052,2018
2953312,2.6618181818181816,2018
2953313,6.769607843137254,2018
2960061,8.4,2018
2960062,6.495238095238095,2018
2960063,5.859979101358412,2018
2960811,5.222222222222221,2018
2960812,4.413461538461538,2018
2960813,4.838779956427015,2018
2963311,3.8299120234604103,2018
2963312,5.114285714285714,2018
2963313,5.964912280701754,2018
2974391,5.420206117974882,2018
2974392,5.002028397565923,2018
2974393,5.838383838383839,2018
2982451,6.41514726507714,2018
2982452,7.580952380952381,2018
2982453,7.354838709677421,2018
2986311,5.859999999999999,2018
2986312,4.65551839464883,2018
2986313,6.183333333333334,2018
3201461,4.843159065628476,2018
3201462,5.282539682539683,2018
3201463,4.86896551724138,2018
3211161,7.458823529411765,2018
3211162,8.492307692307692,2018
3211163,8.733333333333334,2018
3211311,9.272727272727273,2018
3211312,5.131048387096774,2018
3211313,7,2018
3216591,6.21978021978022,2018
3216592,7.923809523809524,2018
3216593,6.154074074074074,2018
3240451,6.90015360983103,2018
3240452,5.925407925407925,2018
3240453,7.251461988304094,2018
3240781,8.083333333333332,2018
3240782,7.265012547845864,2018
3240783,8.16470588235294,2018
3246811,6.142857142857142,2018
3246812,7.1225071225071215,2018
3246813,7.899354838709678,2018
3253061,6.453333333333335,2018
3253062,7.1380471380471375,2018
3253063,5.340229885057472,2018
3255541,5.920258620689655,2018
3255542,5.8125,2018
3255543,6.294117647058824,2018
3263461,5.793939393939394,2018
3263462,4.879765395894428,2018
3263463,4.5396825396825395,2018
3263591,4,2018
3263592,7.8275862068965525,2018
3263593,5.326153846153845,2018
3301021,8.833333333333334,2018
3301022,5.225672877846791,2018
3301023,5.118181818181818,2018
3301311,5.555555555555555,2018
3301312,3.889705882352941,2018
3301313,5,2018
3304041,9.18954248366013,2018
3304042,8.428571428571429,2018
3304043,8.605682605682606,2018
3340021,7.549019607843137,2018
3340022,8,2018
3340023,5.785714285714286,2018
3346311,7.416666666666666,2018
3346312,7.5,2018
3346313,8.272727272727273,2018
3360591,6.979797979797979,2018
3360592,6.76068376068376,2018
3360593,7.733333333333334,2018
3382311,9.09,2018
3382312,9.095238095238095,2018
3382313,6.846153846153845,2018
3452331,4.666666666666667,2018
3452332,4.380681818181818,2018
3452333,5.75889328063241,2018
3477631,3.619047619047619,2018
3477632,3.8571428571428568,2018
3477633,7.828571428571429,2018
