communityID,urban_score_comm,year,urban_score_house,urban_score_econ,urban_score_sani,urban_score_insr,province_eng,city_eng,urban_nbs,urban_score,urban_flag
3263463,3.5185185185185186,2013,1.5555555555555556,4.415308120728794,3.7037037037037037,4.705882352941177,Henan,Xinyang,0,17.898968251447748,0
3263591,2.8735632183908044,2013,2.2758620689655173,4.946495418430963,2.873563218390805,5.138888888888888,Henan,Xinyang,0,18.10837281306698,0
3263592,4.691358024691358,2013,7.037037037037036,7.251318580934211,4.814814814814815,5.416666666666666,Henan,Xinyang,1,29.211195124144083,1
3263593,2.727272727272727,2013,2.272727272727273,4.572553094677099,3.4848484848484844,4.51219512195122,Henan,Xinyang,0,17.569596701476804,0
3301021,4.912280701754386,2013,6.163742690058481,7.346100918075732,4.249512670565302,6.92857142857143,Hunan,Shaoyang,1,29.60020840902533,1
3301022,2.121212121212121,2013,2.8181818181818183,4.155328069975668,3.1818181818181817,4.5,Hunan,Shaoyang,0,16.77654019118779,0
3301023,1.8181818181818181,2013,3,4.392917402221591,1.9696969696969697,5,Hunan,Shaoyang,0,16.180796190100377,0
3301311,3.3621933621933615,2013,1.7445887445887442,4.764802661212648,3.181818181818182,5,Hunan,Shaoyang,0,18.053402949812934,0
3301312,2.2222222222222228,2013,1.5555555555555556,4.830565878434625,2.222222222222222,4.827586206896552,Hunan,Shaoyang,0,15.658152085331176,0
3301313,2.4,2013,1.36,4.478470766438902,2.072222222222222,5,Hunan,Shaoyang,0,15.310692988661124,0
3304041,6.666666666666667,2013,7.625,7.9188843121942165,5.625,5.833333333333334,Hunan,Yueyang,1,33.668884312194216,1
3304042,5.555555555555556,2013,8,7.5488534991584855,6.111111111111111,5.416666666666666,Hunan,Yueyang,1,32.63218683249182,1
3304043,5.454545454545454,2013,6.121212121212121,6.437364250915098,4.343434343434343,4.915254237288135,Hunan,Yueyang,0,27.27181040739515,0
3340021,3.076923076923077,2013,4.406153846153846,5.738355729167359,2.9230769230769234,5.744680851063829,Hunan,Changsha,1,21.889190426385035,1
3340022,7.037037037037037,2013,7.777777777777777,8.35933659497188,5.185185185185185,7.666666666666666,Hunan,Changsha,1,36.02600326163854,1
3340023,3.6231884057971016,2013,2.533596837944664,5.381854210835312,3.3333333333333335,4.861111111111112,Hunan,Changsha,1,19.733083899021523,1
3346311,3.466666666666667,2013,4.5600000000000005,4.809911400338074,4.8,4.886363636363636,Hunan,Yiyang,0,22.522941703368378,0
3346312,2.9629629629629632,2013,3.7635327635327633,4.913068688150522,4.852801519468186,4.6875,Hunan,Yiyang,0,21.179865934114435,0
3346313,4.333333333333333,2013,5.547368421052632,7.619454466035556,3.842105263157895,7.777777777777777,Hunan,Yiyang,1,29.120039261357192,1
3360591,3.0107526881720434,2013,3.419354838709677,5.065309201279985,2.9032258064516125,5.288461538461538,Hunan,Loudi,0,19.687104073074856,0
3360592,2.7586206896551726,2013,4.275862068965517,5.186343305514144,2.8735632183908044,5.208333333333332,Hunan,Loudi,0,20.30272261585897,0
3360593,3.9682539682539684,2013,5.142857142857142,7.325567688617853,3.015873015873016,8.472222222222221,Hunan,Loudi,1,27.9247740378242,1
3382311,5.6060606060606055,2013,8.181818181818182,6.9453440942950175,4.848484848484849,8.974358974358974,Hunan,Changde,1,34.55606670501763,1
3382312,5.555555555555556,2013,8.266666666666666,7.674284583471706,6.666666666666667,8.796296296296296,Hunan,Changde,1,36.959469768656895,1
3382313,2.380952380952381,2013,1.2380952380952381,4.083486398370165,2.380952380952381,4.594594594594595,Hunan,Changde,0,14.67808099296476,0
3452331,3.3333333333333335,2013,3.4117647058823537,3.976034834176738,3.3333333333333335,4.8,Guizhou,Qiannan,0,18.85446620672576,0
3452332,2.6262626262626263,2013,2.3636363636363638,3.710432037088449,2.4242424242424243,4.9107142857142865,Guizhou,Qiannan,0,16.03528773694415,0
3452333,4.561403508771929,2013,5.157894736842105,5.104237398588872,3.684210526315789,5.344827586206896,Guizhou,Qiannan,1,23.85257375672559,1
3477631,3.1372549019607843,2013,2,4.809843930201901,2.549019607843137,4.655172413793103,Guizhou,Qiandongnan,0,17.151290853798926,0
3477632,1.944444444444444,2013,2.333333333333333,4.9389016178711875,3.75,4.833333333333333,Guizhou,Qiandongnan,0,17.800012728982296,0
3477633,4.166666666666667,2013,6.571428571428571,8.123065219184689,4.583333333333333,7.499999999999999,Guizhou,Qiandongnan,1,30.944493790613258,1
0101041,3.3333333333333335,2015,2.5517241379310347,4.233943344744334,3.563218390804597,4.7272727272727275,Yunnan,Baoshan,0,18.409491934086027,0
0101042,5.614035087719298,2015,6.684210526315789,7.220753984291498,5.18640350877193,8.653846153846153,Yunnan,Baoshan,1,33.35924926094467,1
0101043,3.2323232323232323,2015,3.636363636363636,4.930875214608903,3.737373737373737,5.330188679245284,Yunnan,Baoshan,0,20.867124499914794,0
0102061,3.4408602150537635,2015,4.129032258064516,5.348566521714705,1.6129032258064517,6.745283018867925,Yunnan,Chuxiong,0,21.27664523950736,0
0102062,3.111111111111111,2015,3.733333333333333,4.533384857705296,2.3703703703703702,5.300000000000001,Yunnan,Chuxiong,0,19.048199672520113,0
0102063,2.9523809523809526,2015,4.5,4.990108694159333,2.984126984126984,5,Yunnan,Chuxiong,0,20.42661663066727,0
0102331,3.1481481481481484,2015,5.055555555555555,5.1114894006849845,1.9063180827886708,5.403225806451612,Yunnan,Chuxiong,0,20.62473699362897,0
0102332,3.043478260869565,2015,3.1304347826086953,4.833714114857232,2.0685111989459815,4.875,Yunnan,Chuxiong,0,17.951138357281472,0
0102333,2.9523809523809526,2015,4.628571428571428,4.478046176549068,3.5238095238095237,5.307692307692307,Yunnan,Chuxiong,0,20.89050038900328,0
0104461,3.580246913580247,2015,5.232592592592592,5.482662195413757,3.896296296296296,5,Yunnan,Zhaotong,1,23.19179799788289,1
0104462,3.3333333333333335,2015,5.470588235294118,5.2287174099105025,3.5294117647058822,5.161290322580645,Yunnan,Zhaotong,1,22.72334106582448,1
0104463,2.8888888888888893,2015,3.7333333333333334,4.747358365220347,3.3333333333333335,5.05,Yunnan,Zhaotong,0,19.752913920775903,0
0104511,2.8888888888888893,2015,5.333333333333333,5.789713994606148,3.5555555555555554,4.0740740740740735,Yunnan,Zhaotong,0,21.641565846457997,0
0104512,3.6781609195402303,2015,4.295566502463054,4.936987097852419,3.370279146141215,4.705882352941177,Yunnan,Zhaotong,0,20.986876018938094,0
0104513,3.768115942028986,2015,4,5.603442532651737,3.4782608695652173,4.722222222222222,Yunnan,Zhaotong,0,21.57204156646816,0
0140311,4.166666666666667,2015,9.4,7.798916807359377,6.666666666666667,9.09090909090909,Yunnan,Kunming,1,37.123159231601804,1
0140312,4.222222222222222,2015,5.620689655172414,6.223226052037941,3.0191570881226055,5.601851851851851,Yunnan,Kunming,0,24.687146869407034,0
0140313,6.956521739130435,2015,8.317391304347826,8.213773671955316,4.927536231884058,7.619047619047619,Yunnan,Kunming,1,36.03427056636525,1
0140511,5.2,2015,5.789999999999999,6.919159154192141,2.9333333333333336,5.7558139534883725,Yunnan,Kunming,1,26.598306441013847,1
0140512,6.129032258064517,2015,6.112305854241338,6.613900478599146,2.492063492063492,5.879629629629629,Yunnan,Kunming,1,27.22693171259812,1
0140513,3.8888888888888893,2015,5.5,5.917911338504347,2.9347826086956523,4.186046511627906,Yunnan,Kunming,0,22.427629347716795,0
0146431,3.6559139784946235,2015,6.2172043010752684,4.770065297948831,3.46236559139785,4.711538461538462,Yunnan,Lincang,1,22.817087630455035,1
0146432,5.277777777777779,2015,7.142857142857143,5.241386170623868,4.166666666666667,5.723684210526315,Yunnan,Lincang,1,27.552371968451773,1
0146433,2.9333333333333336,2015,4.25,4.770201890808782,2.038888888888889,4.404761904761905,Yunnan,Lincang,0,18.39718601779291,0
0182061,3.5,2015,3.3,5.146245450269528,3.5,4.53125,Yunnan,Lijiang,0,19.97749545026953,0
0182062,3.5897435897435894,2015,3.7107692307692313,5.399806402861302,3.651282051282051,4,Yunnan,Lijiang,1,20.351601274656176,1
0182063,3.2380952380952377,2015,3.885714285714286,4.640300145515725,3.0476190476190474,4.761904761904762,Yunnan,Lijiang,0,19.573633478849057,0
0304761,4.545454545454546,2015,5.849462365591398,6.6712972123538306,4.349951124144672,5.424528301886793,Fujian,Zhangzhou,1,26.840693549431244,1
0304762,5.666666666666667,2015,7.5,6.266428713751214,5,5.857142857142858,Fujian,Zhangzhou,0,30.29023823756074,0
0304763,2.843137254901961,2015,4.9411764705882355,5.792082778183457,3.9215686274509807,5.286885245901639,Fujian,Zhangzhou,0,22.784850377026274,0
0311061,4.731182795698925,2015,5.634408602150538,5.553278448032317,5.2847471127041015,4.067796610169491,Fujian,Putian,0,25.271413568755374,0
0311062,5.268817204301075,2015,5.660692951015532,6.02727631094799,4.888888888888888,4.9074074074074066,Fujian,Putian,0,26.753082762560894,0
0311063,5.444444444444444,2015,6.0827586206896544,6.262693301703929,5.333333333333333,4.398148148148148,Fujian,Putian,0,27.52137784831951,0
0340431,4.133333333333334,2015,5.4,6.107020213342058,4.766666666666667,4.534883720930233,Fujian,Fuzhou,0,24.94190393427229,0
0340432,5.396825396825396,2015,6.5658263305322135,5.93763309261298,5.079365079365079,5,Fujian,Fuzhou,1,27.97964989933567,1
0340433,3.888888888888888,2015,5.651282051282052,6.136185616012795,5.287356321839081,5,Fujian,Fuzhou,0,25.963712878022815,0
0346761,3.015873015873016,2015,5,5.236934646840093,3.5449735449735447,4.166666666666666,Fujian,Ningde,0,20.96444787435332,0
0346762,5.625,2015,5.660714285714286,5.948054580652264,5.059523809523809,4.780701754385965,Fujian,Ningde,0,27.073994430276326,0
0346763,3.076923076923077,2015,5.495384615384616,5.562972948144636,4.166666666666667,4.565217391304348,Fujian,Ningde,0,22.867164698423345,0
0467461,1.6666666666666667,2015,4.242424242424242,4.942428554883436,3.0005941770647655,4.903846153846154,Qinghai,Haidong,0,18.755959794885264,0
0467462,2.5,2015,3.555555555555556,4.911748957641101,1.8518518518518519,5.753968253968253,Qinghai,Haidong,0,18.57312461901676,0
0467463,1.8181818181818181,2015,4.1875,4.588410143838554,2.8914141414141414,5.044642857142857,Qinghai,Haidong,0,18.53014896057737,0
0516061,2.5757575757575757,2015,3.116883116883117,5.424574500885025,3.4920634920634916,5.147058823529412,Sichuan,Guangan,0,19.75633750911862,0
0516062,3.2258064516129026,2015,4.164627363737487,4.837933096003602,2.7141268075639595,4.2924528301886795,Sichuan,Guangan,0,19.23494654910663,0
0516063,2.873563218390805,2015,2.7984084880636604,5.547712280431092,2.9057471264367813,5.163043478260869,Sichuan,Guangan,0,19.28847459158321,0
0540541,4.532930107526881,2015,5.875,4.90154797749464,3.6458333333333335,5.458333333333334,Sichuan,Chengdu,1,24.41364475168819,1
0540542,6.242424242424242,2015,9.382972582972583,6.472890601643879,6.196660482374768,5.875,Sichuan,Chengdu,1,34.16994790941547,1
0540543,5.333333333333333,2015,6.1,5.529072363469246,4.333333333333333,5.441176470588235,Sichuan,Chengdu,1,26.736915500724148,1
0542491,3.3333333333333335,2015,4.625615763546798,5.331218734444819,3.2822477650063857,4.150943396226415,Sichuan,Liangshan,0,20.72335899255775,0
0542492,4.646464646464647,2015,5.212121212121212,5.063499398084402,3.838383838383838,4.6759259259259265,Sichuan,Liangshan,0,23.436395020980026,0
0542493,5.357142857142858,2015,5.597883597883598,6.793180439126078,4.835164835164835,5.961538461538462,Sichuan,Liangshan,1,28.54491019085583,1
0560431,2.948717948717949,2015,4.198717948717949,5.133326834547162,3.7927350427350426,5,Sichuan,Nanchong,0,21.073497774718103,0
0560432,3.45679012345679,2015,3.851851851851851,4.880855405453423,3.45679012345679,4.8979591836734695,Sichuan,Nanchong,0,20.544246687892322,0
0560433,3.1034482758620694,2015,4.6819923371647505,4.835999437759586,4.4359301830566205,5.096153846153846,Sichuan,Nanchong,0,22.153524079996874,0
0560591,3.6231884057971016,2015,6.019762845849803,5.112083416083407,3.5309617918313574,4.3589743589743595,Sichuan,Nanchong,0,22.644970818536024,0
0560592,3.466666666666667,2015,5.836521739130435,4.519065277247409,4.336231884057971,5.238095238095238,Sichuan,Nanchong,0,23.39658080519772,0
0560593,2.698412698412698,2015,4.571428571428572,5.275624598599126,4.126984126984127,5.294117647058823,Sichuan,Nanchong,0,21.966567642483348,0
0563021,6.666666666666667,2015,8.172932330827066,6.670313712925423,4.225563909774436,6.901408450704225,Sichuan,Yibin,1,32.63688507089782,1
0563022,5.595238095238095,2015,7.571428571428571,6.001067764287332,4.404761904761904,7.3979591836734695,Sichuan,Yibin,1,30.970455519389375,1
0563023,4.3869731800766285,2015,4.613793103448275,5.430555939190228,3.494252873563218,5,Sichuan,Yibin,0,22.92557509627835,0
0563461,4.615384615384616,2015,5.038461538461539,4.886966185737532,3.7927350427350426,5,Sichuan,Yibin,0,23.33354738231873,0
0563462,4.4,2015,5.5200000000000005,5.009786689365454,3.466666666666667,5.486111111111112,Sichuan,Yibin,1,23.882564467143233,1
0563463,6.8181818181818175,2015,9.151515151515152,7.802036875252966,5.757575757575758,9.18918918918919,Sichuan,Yibin,1,38.71849879171488,1
0566041,3.0833333333333335,2015,3.306410256410256,4.747903493073189,2.078272604588394,4.769230769230769,Sichuan,Ziyang,0,17.985150456635942,0
0566042,2.3333333333333335,2015,2.361904761904762,4.5016653246119995,3.218390804597701,4.803921568627451,Sichuan,Ziyang,0,17.219215793075247,0
0566043,3.047619047619048,2015,5.806722689075631,5.7010234082480595,4.6078431372549025,5.78125,Sichuan,Ziyang,1,24.94445828219764,1
0574571,3.0153256704980844,2015,4.220689655172414,5.09340414435887,3.8237547892720305,4.591836734693877,Sichuan,Neijiang,0,20.745010993995276,0
0574572,3.0555555555555554,2015,4,5.465939301604448,3.669301712779974,5.0625,Sichuan,Neijiang,0,21.253296569939977,0
0574573,2.1367521367521367,2015,2.8205128205128203,4.597661664122831,4.017094017094017,4.10958904109589,Sichuan,Neijiang,0,17.681609679577697,0
0576331,3.3333333333333335,2015,2.020833333333333,6.204503119102767,7.083333333333333,3.1372549019607843,Sichuan,Ganzi,0,21.779258021063548,0
0576332,3.3333333333333335,2015,1.724252491694352,5.72224599626652,7.508305647840531,3.5384615384615383,Sichuan,Ganzi,0,21.826599007596272,0
0576333,3.0107526881720426,2015,1.8129032258064517,6.0446250862306,7.731182795698925,4,Sichuan,Ganzi,0,22.59946379590802,0
0582021,5.802469135802469,2015,8.299259259259259,7.387270178855457,4.083950617283951,7.500000000000001,Sichuan,Mianyang,1,33.07294919120113,1
0582022,3.950617283950617,2015,6.247863247863247,5.450273552598394,3.1101614434947766,4.800000000000001,Sichuan,Mianyang,0,23.558915527907036,0
0582023,3.9583333333333335,2015,6.846774193548387,5.368650230291503,4.596774193548387,4.821428571428571,Sichuan,Mianyang,1,25.59196052215018,1
0586591,3.0952380952380953,2015,5.2252747252747245,4.896034416040833,5.293040293040293,5.319148936170213,Sichuan,Meishan,0,23.828736465764155,0
0586592,6.186868686868686,2015,8.424242424242424,7.055271174447064,5.555555555555556,6.363636363636363,Sichuan,Meishan,1,33.585574204750095,1
0586593,3.142857142857143,2015,4.0242424242424235,4.743701187729688,3.1053391053391053,4.75,Sichuan,Meishan,0,19.76613986016836,0
0604401,4.017094017094018,2015,5.846153846153847,4.904626341490814,1.965811965811966,5,Hebei,Baoding,0,21.733686170550644,0
0604402,3.211111111111111,2015,5.36,3.9011497858967186,2,5,Hebei,Baoding,0,19.47226089700783,0
0604403,4.047619047619048,2015,6.082417582417582,4.7494426445904825,2.234432234432235,5.271739130434783,Hebei,Baoding,0,22.38565063949413,0
0604811,4.9523809523809526,2015,5.944537815126051,5.856803729772138,3.0280112044817926,4.322033898305085,Hebei,Baoding,0,24.10376760006602,0
0604812,4.634146341463414,2015,6.146341463414634,5.9803023193152685,2.741869918699187,5.131578947368421,Hebei,Baoding,0,24.634238990260926,0
0604813,4.137931034482759,2015,5.517241379310345,5.259828352666152,3.3333333333333335,4.754901960784314,Hebei,Baoding,0,23.0032360605769,0
0640281,7.111111111111111,2015,9.422222222222222,7.812349461321652,6.666666666666667,7.777777777777778,Hebei,Shijiazhuang,1,38.79012723909943,1
0640282,7.666666666666667,2015,9.4,7.75100664162503,6.666666666666667,9.03225806451613,Hebei,Shijiazhuang,1,40.516598039474495,1
0640283,7.407407407407407,2015,8,7.647925490345199,6.666666666666667,8.666666666666668,Hebei,Shijiazhuang,1,38.38866623108594,1
0640331,4.301075268817204,2015,3.9397849462365584,4.896104084224993,1.3046594982078852,5,Hebei,Shijiazhuang,0,19.441623797486642,0
0640332,6.350806451612904,2015,6.9375,5.047772592862402,6.458333333333333,5.758928571428572,Hebei,Shijiazhuang,0,30.55334094923721,0
0640333,3.7520325203252027,2015,5.322346736980883,5.588076866208496,2.777411557899363,4.522058823529412,Hebei,Shijiazhuang,0,21.961926504943357,0
0646041,4.605820105820105,2015,7.579365079365078,7.567432320903829,3.8624338624338628,8.674242424242424,Hebei,Cangzhou,1,32.2892937927653,1
0646042,6.388888888888889,2015,8,7.517753991500353,6.666666666666667,8.043478260869565,Hebei,Cangzhou,1,36.616787807925476,1
0646043,4.571428571428572,2015,9.119047619047619,7.933405126347059,6.765873015873016,6.923076923076923,Hebei,Cangzhou,1,35.31283125577319,1
0655461,3.75,2015,3.125,4.632944062260564,1.3911290322580647,5,Hebei,Chengde,0,17.899073094518627,0
0655462,3.1034482758620694,2015,3.320561941251597,5.433386045378352,1.5368241805023413,5.648148148148148,Hebei,Chengde,0,19.04236859114251,0
0655463,4.812324929971989,2015,4.457142857142857,5.498852799055935,1.189033189033189,4.703389830508475,Hebei,Chengde,0,20.660743605712444,0
0724281,5.909090909090909,2015,6.931818181818182,7.603135542322903,3.6363636363636362,8.428571428571427,Jiangxi,Jingdezhen,1,32.50897969816705,1
0724282,4.814814814814815,2015,6.8953301127214175,7.571187194131487,4.095544820182501,7.0394736842105265,Jiangxi,Jingdezhen,1,30.416350626060748,1
0724283,4.166666666666667,2015,7.190476190476192,7.760857261783161,4.0476190476190474,8.372093023255815,Jiangxi,Jingdezhen,1,31.53771218980088,1
0740021,4.126984126984127,2015,6.333333333333334,6.387116834378429,4.761904761904762,5.285714285714286,Jiangxi,Nanchang,0,26.895053342314938,0
0740022,3.5185185185185186,2015,3.810457516339869,4.151128565377347,2.7886710239651418,4.032258064516129,Jiangxi,Nanchang,0,18.301033688717006,0
0740023,2.549019607843137,2015,6.169117647058823,5.568500331657563,4.0056022408963585,4.666666666666667,Jiangxi,Nanchang,0,22.95890649412255,0
0740041,7.017543859649123,2015,8.973684210526317,8.041641589668567,6.666666666666667,6.5625,Jiangxi,Nanchang,1,37.262036326510675,1
0740042,6.349206349206349,2015,9.295238095238096,7.7315567760028445,6.666666666666667,8.541666666666668,Jiangxi,Nanchang,1,38.58433455378062,1
0740043,8.461538461538462,2015,8.846153846153847,8.056458225661101,6.666666666666667,6.842105263157895,Jiangxi,Nanchang,1,38.87292246317797,1
0740571,7.5555555555555545,2015,8.733333333333334,7.9527363388528345,6.666666666666667,4.4,Jiangxi,Nanchang,1,35.30829189440839,1
0740572,5.972222222222221,2015,8.263157894736842,7.191727550117375,5.277777777777778,6.785714285714285,Jiangxi,Nanchang,1,33.490599730568505,1
0740573,6.666666666666667,2015,9.8,7.989700641688073,6.666666666666667,6.333333333333333,Jiangxi,Nanchang,1,37.45636730835474,1
0746311,2.9333333333333336,2015,4.173333333333334,5.0105584409519475,2.3222222222222224,4.545454545454546,Jiangxi,Yichun,0,18.984901875295385,0
0746312,3.8333333333333335,2015,4.699999999999999,6.099276838189702,1.175438596491228,6.250000000000001,Jiangxi,Yichun,0,22.058048768014263,0
0746313,3.3333333333333335,2015,4.666666666666667,5.6850640747391665,2.6449275362318843,4.695121951219512,Jiangxi,Yichun,0,21.025113562190562,0
0749811,3.456790123456791,2015,3.5833333333333335,4.7678001996354995,2.7777777777777772,3.7777777777777777,Jiangxi,Shangrao,1,18.36347921198118,1
0749812,3.2544802867383513,2015,5.957730812013348,6.350119234457793,4.00074156470152,4.509803921568627,Jiangxi,Shangrao,1,24.07287581947964,1
0749813,4.126984126984127,2015,4.067669172932331,4.628390275090568,2.660818713450292,4.5394736842105265,Jiangxi,Shangrao,0,20.023335972667844,0
0753761,5.701754385964912,2015,7.2631578947368425,7.505427893535309,2.982456140350877,4.962686567164179,Jiangxi,Jiujiang,0,28.41548288175212,0
0753762,4.215686274509804,2015,6.799564270152504,6.410912715803406,3.9574314574314577,5.083333333333333,Jiangxi,Jiujiang,1,26.466928051230504,1
0753763,6.666666666666667,2015,8.53030303030303,7.766644254885262,5.833333333333333,6.794871794871796,Jiangxi,Jiujiang,1,35.591819080060084,1
0755041,4.259259259259259,2015,7.361111111111112,7.044570909682541,4.444444444444444,7.0588235294117645,Jiangxi,Jian,1,30.16820925390912,1
0755042,6.666666666666667,2015,8.605128205128205,7.789190247918543,6.222222222222222,6.875000000000001,Jiangxi,Jian,1,36.158207341935636,1
0755043,7.777777777777779,2015,8.031746031746032,7.98310141879189,5.185185185185185,7.058823529411765,Jiangxi,Jian,1,36.03663394291265,1
0782331,2.307692307692308,2015,4.966153846153847,4.797548650829428,4.235897435897436,5.232558139534883,Jiangxi,Ganzhou,0,21.5398503801079,0
0782332,3.4408602150537635,2015,3.25652841781874,5.276562299339008,2.714285714285714,5.0925925925925934,Jiangxi,Ganzhou,0,19.78082923908982,0
0782333,5.9338624338624335,2015,5.808928571428572,6.534892510904112,3.4606481481481484,5.583333333333334,Jiangxi,Ganzhou,1,27.3216649976766,1
0896761,2.898550724637681,2015,4.620553359683794,5.428060623611191,2.9776021080368906,4.256756756756757,Xinjiang,Akesu,0,20.181523572726313,0
0896762,3.4408602150537635,2015,4.720000000000001,7.711103790650289,4.640860215053763,7.1568627450980395,Xinjiang,Akesu,1,27.669686965855856,1
0896763,3.8333333333333335,2015,6.8,7.229396029791057,6,6.25,Xinjiang,Akesu,1,30.11272936312439,1
0940041,5,2015,7.556818181818182,7.799405609225873,2.5,7.799999999999999,Beijing,Beijing,1,30.656223791044056,1
0940042,4.444444444444444,2015,7.8,8.104152150343394,6.666666666666667,6.052631578947368,Beijing,Beijing,1,33.06789484040187,1
0940043,5.757575757575758,2015,7.636363636363638,8.424447806950457,6.666666666666667,4.7368421052631575,Beijing,Beijing,1,33.22189597281968,1
1017911,3.8461538461538454,2015,1.3846153846153848,5.557974066345015,1.9088319088319086,3.2065217391304346,Neimenggu,Xilingol,0,15.904096945076589,0
1017912,5.061728395061729,2015,3.1766381766381766,6.995202967686038,1.3794954374664519,5.271739130434783,Neimenggu,Xilingol,1,21.88480410728718,1
1017913,3.3333333333333335,2015,2.6314655172413794,5.603228618594756,1.0632183908045978,5.283018867924528,Neimenggu,Xilingol,0,17.914264727898594,0
1040041,5.5555555555555545,2015,6.833333333333333,8.649878552386435,6.666666666666667,10,Neimenggu,Hohhot,1,37.70543410794199,1
1040042,6.287878787878788,2015,7.333333333333333,8.198528145525207,6.666666666666667,6.956521739130435,Neimenggu,Hohhot,1,35.44292867253443,1
1040043,4.666666666666667,2015,9.4,7.863582861743166,6.666666666666667,7.222222222222223,Neimenggu,Hohhot,1,35.819138417298724,1
1051021,5.042735042735043,2015,4.3589743589743595,6.321605511930513,2.3675213675213675,6.304347826086957,Neimenggu,Hinggan,1,24.395184107248237,1
1051022,5.238095238095238,2015,4.767195767195767,7.43152996746921,4.13919413919414,6.2987012987013,Neimenggu,Hinggan,1,27.874716410655655,1
1051023,5.625,2015,5.583333333333333,7.538099561547672,5,7.592592592592592,Neimenggu,Hinggan,1,31.339025487473595,1
1053811,6.166666666666667,2015,6,7.3177591219957705,5.222222222222222,6.944444444444445,Neimenggu,Chifeng,1,31.651092455329106,1
1053812,3.2323232323232323,2015,3.090909090909091,4.538947193225722,1.6060606060606062,4.836065573770492,Neimenggu,Chifeng,0,17.30430569628914,0
1053813,4.623655913978495,2015,4.458525345622119,5.507585502604411,2.2887864823348694,5.775862068965517,Neimenggu,Chifeng,1,22.65441531350541,1
1082061,3.7373737373737375,2015,1.6969696969696968,5.742752819261941,0.514520202020202,5.080645161290322,Neimenggu,Hulunbuir,0,16.7722616169159,0
1082062,3.841354723707665,2015,2.0606060606060606,5.389014120280465,1.4022578728461081,5.208333333333332,Neimenggu,Hulunbuir,0,17.90156611077363,0
1082063,3.7037037037037037,2015,2.564516129032258,5.780815246238504,1.8637992831541217,2.761194029850746,Neimenggu,Hulunbuir,0,16.674028391979334,0
1082591,3.6507936507936503,2015,0.9523809523809523,6.130772510549444,0.5691056910569107,5,Neimenggu,Hulunbuir,0,16.303052804780954,0
1082592,4.583333333333333,2015,1.9642857142857142,6.203861822446782,1.7658730158730158,5.852941176470587,Neimenggu,Hulunbuir,1,20.370295062409433,1
1082593,4.9523809523809526,2015,4.105263157894736,6.8780918384303105,3.93984962406015,7.672413793103448,Neimenggu,Hulunbuir,1,27.547999365869597,1
1101311,3.9808429118773945,2015,6.488610240334379,7.291293807761396,5.777777777777779,5.735294117647058,Jiangsu,Suzhou,0,29.273818855398005,0
1101312,5.714285714285714,2015,6.642857142857143,7.134894845686865,6.32936507936508,6.388888888888888,Jiangsu,Suzhou,1,32.21029167108369,1
1101313,5.633333333333333,2015,7.6033333333333335,6.979753418706565,6.3999999999999995,7.848837209302326,Jiangsu,Suzhou,0,34.46525729467555,0
1111541,6.507936507936507,2015,7.547619047619048,7.690548738835891,5.714285714285714,8.58108108108108,Jiangsu,Xuzhou,1,36.04147108975825,1
1111542,4.285714285714286,2015,6.1269841269841265,5.376596406956981,3.1746031746031744,4.671052631578948,Jiangsu,Xuzhou,1,23.634950625837515,1
1111543,5.819444444444444,2015,5.625,7.617237634190722,5,8.5,Jiangsu,Xuzhou,1,32.561682078635165,1
1127441,5.583333333333333,2015,7.9,7.792437589040598,7,9.142857142857142,Jiangsu,Taizhou,1,37.418628065231076,1
1127442,3.6036036036036037,2015,6.477951635846372,6.710141996439862,6.092935040303462,5.615384615384615,Jiangsu,Taizhou,1,28.500016891577914,1
1127443,5.698924731182796,2015,6.504398826979471,6.894254509147271,4.389051808406647,6.25,Jiangsu,Taizhou,1,29.736629875716183,1
1146041,6.31578947368421,2015,7.473684210526317,7.8309918107874426,6.666666666666667,7.647058823529412,Jiangsu,Yancheng,1,35.93419098519405,1
1146042,6.785714285714285,2015,7.952380952380953,7.646777043021745,6.172839506172839,6.648936170212766,Jiangsu,Yancheng,1,35.20664795750259,1
1146043,5.813620071684588,2015,6.561597542242703,5.873916087245438,6,8.41346153846154,Jiangsu,Yancheng,0,32.66259523963427,0
1160061,3,2015,6.033333333333333,5.329625882226723,2.3333333333333335,4.274193548387097,Jiangsu,Suqian,0,20.970486097280485,0
1160062,3.181818181818182,2015,5.759867583396995,4.691413448509667,3.7076648841354722,4.3125,Jiangsu,Suqian,1,21.653264097860315,1
1160063,2.7586206896551726,2015,6.308965517241379,4.980068577733416,2.9714285714285715,3.333333333333333,Jiangsu,Suqian,0,20.35241668939187,0
1174891,5.1190476190476195,2015,7.189075630252101,6.891685559266207,5.714285714285714,5.468750000000001,Jiangsu,Yangzhou,1,30.38284452285164,1
1174892,2.4444444444444446,2015,7.756862745098038,5.803227255622062,6.11764705882353,5.636363636363636,Jiangsu,Yangzhou,1,27.75854514035171,1
1174893,3.8461538461538454,2015,7.4512820512820515,5.670618958827236,6.311111111111111,5.654761904761905,Jiangsu,Yangzhou,0,28.93392787213615,0
1182761,3.4848484848484844,2015,6.02020202020202,6.32437992067308,2.9966329966329965,5.426829268292684,Jiangsu,Lianyungang,1,24.25289269064927,1
1182762,3.4722222222222228,2015,6.71304347826087,5.040761688279523,4.444444444444444,5,Jiangsu,Lianyungang,0,24.67047183320706,0
