communityID,year,urban_score_house
1746432,2018,5.583333333333334
1746433,2011,8.26923076923077
1746433,2013,7
1746433,2015,7.802287581699346
1746433,2018,7.763157894736842
1755311,2011,7.894736842105264
1755311,2013,7.727272727272727
1755311,2015,7.837301587301589
1755311,2018,8.148148148148147
1755312,2011,5.4
1755312,2013,7.068965517241379
1755312,2015,7.729988052568697
1755312,2018,7.053571428571428
1755313,2011,7.211538461538462
1755313,2013,8.148148148148147
1755313,2015,7.916666666666666
1755313,2018,7.580645161290322
1774021,2011,5.961538461538462
1774021,2013,7.338709677419355
1774021,2015,7.7827169274537695
1774021,2018,7.5
1774022,2011,3.6206896551724146
1774022,2013,5
1774022,2015,5.514705882352942
1774022,2018,6.3235294117647065
1774023,2011,3.9000000000000004
1774023,2013,6.2
1774023,2015,6.571428571428571
1774023,2018,6.000000000000001
1840371,2011,9.285714285714286
1840371,2013,9.807692307692308
1840371,2015,9.666666666666666
1840371,2018,9.583333333333334
1840372,2011,9.166666666666666
1840372,2013,9.374999999999998
1840372,2015,9.52991452991453
1840372,2018,10
1840373,2011,9.625
1840373,2013,9.166666666666666
1840373,2015,9.523809523809524
1840373,2018,10
1940371,2011,6.517857142857142
1940371,2013,9.224137931034482
1940371,2015,9.166666666666666
1940371,2018,9.696969696969697
1940372,2011,9.210526315789473
1940372,2013,9.5
1940372,2015,9.807692307692308
1940372,2018,10
1940373,2011,8.289473684210527
1940373,2013,9.62962962962963
1940373,2015,9.571428571428571
1940373,2018,9.743589743589743
2001041,2011,8.653846153846153
2001041,2013,9.5
2001041,2015,10
2001041,2018,9.821428571428573
2001042,2011,8.846153846153847
2001042,2013,8.833333333333332
2001042,2015,10
2001042,2018,9.53125
2001043,2011,7.5
2001043,2013,9.1
2001043,2015,8.75
2001043,2018,8.695652173913045
2024541,2011,9.537037037037038
2024541,2013,9.35483870967742
2024541,2015,9.305555555555555
2024541,2018,9.705882352941176
2024542,2011,9.625
2024542,2013,9.347826086956522
2024542,2015,9.583333333333334
2024542,2018,9.456521739130434
2024543,2011,9.545454545454547
2024543,2013,9.204545454545453
2024543,2015,9.609375
2024543,2018,9.516129032258064
2040281,2011,9.404761904761905
2040281,2013,9.666666666666668
2040281,2015,9.682539682539684
2040281,2018,10
2040282,2011,9.558823529411764
2040282,2013,9.833333333333334
2040282,2015,10
2040282,2018,10
2040283,2011,8.75
2040283,2013,10
2040283,2015,7.5
2049061,2011,5
2049061,2013,6.7592592592592595
2049061,2015,7.024555903866249
2049061,2018,8.203125
2049062,2011,4.615384615384616
2049062,2013,7.421875
2049062,2015,7.160633484162897
2049062,2018,7.777777777777777
2049063,2011,7.1000000000000005
2049063,2013,8.461538461538462
2049063,2015,7.890625
2049063,2018,8.666666666666668
2053041,2011,10
2053041,2013,10
2053041,2015,9.772727272727273
2053041,2018,9.285714285714286
2053042,2011,8.5
2053042,2013,9.782608695652174
2053042,2015,9.891304347826086
2053042,2018,9.210526315789473
2053043,2011,8.75
2053043,2013,9.117647058823529
2053043,2015,9.456521739130434
2053043,2018,8.749999999999998
2074061,2011,7.352941176470588
2074061,2013,8.636363636363637
2074061,2015,8.706293706293707
2074061,2018,9.166666666666668
2074062,2011,7.499999999999999
2074062,2013,8.26923076923077
2074062,2015,8.807971014492754
2074062,2018,9.193548387096776
2074063,2011,10
2074063,2013,9.615384615384617
2074063,2015,9.852941176470589
2074063,2018,10
2074281,2011,7.6724137931034475
2074281,2013,8.75
2074281,2015,8.50980392156863
2074281,2018,9.044117647058824
2074282,2011,8.804347826086955
2074282,2013,9.166666666666666
2074282,2015,9.375
2074282,2018,9.285714285714286
2074283,2011,9.299999999999999
2074283,2013,8.541666666666666
2074283,2015,9.351851851851851
2074283,2018,9.351851851851851
2111541,2011,8.026315789473683
2111541,2013,7.777777777777778
2111541,2015,8.4375
2111541,2018,9.107142857142858
2111542,2011,5.0925925925925934
2111542,2013,5.803571428571428
2111542,2015,5.862068965517241
2111542,2018,6.304347826086957
2111543,2011,2.5992063492063493
2111543,2013,5.775862068965517
2111543,2015,5.666666666666666
2111543,2018,5.403225806451612
2111761,2011,5.333333333333333
2111761,2013,6.209677419354839
2111761,2015,6.891891891891893
2111761,2018,6.973684210526317
2111762,2011,4.565217391304348
2111762,2013,5.178571428571428
2111762,2015,5.810810810810811
2111762,2018,6.38157894736842
2111763,2011,6.25
2111763,2013,7.222222222222222
2111763,2015,7.7142857142857135
2111763,2018,7.867647058823529
2124281,2011,7.5
2124281,2013,8.823529411764707
2124281,2015,9.511278195488721
2124281,2018,9.852941176470589
2124282,2011,9.5
2124282,2013,9.431818181818182
2124282,2015,9.791666666666668
2124282,2018,9.772727272727273
2124283,2011,4.175579322638146
2124283,2013,8.26388888888889
2124283,2015,8.783783783783784
2124283,2018,8.5
2411161,2011,8.823529411764707
2411161,2013,9.047619047619047
2411161,2015,9.53125
2411161,2018,8.947368421052632
2411162,2011,8.461538461538462
2411162,2013,9.53125
2411162,2015,8.88888888888889
2411162,2018,9
2411163,2011,9
2411163,2013,9.5
2411163,2015,8.90625
2411163,2018,9.166666666666666
2427021,2011,6.724137931034483
2427021,2013,6.935483870967741
2427021,2015,6.935483870967742
2427021,2018,7.5
2427022,2011,6.982758620689655
2427022,2013,6.296296296296297
2427022,2015,7.01923076923077
2427022,2018,6.7592592592592595
2427023,2011,7.727272727272727
2427023,2013,7.395833333333334
2427023,2015,7.6
2427023,2018,7.7
2440561,2011,9.21875
2440561,2013,9.423076923076923
2440561,2015,8.529411764705884
2440561,2018,9.264705882352942
2440562,2011,9.027777777777779
2440562,2013,9.305555555555555
2440562,2015,8.75
2440562,2018,9.270833333333334
2440563,2011,9.318181818181818
2440563,2013,9.25
2440563,2015,8.913461538461538
2440563,2018,9.375
2446041,2011,8.25
2446041,2013,8.472222222222221
2446041,2015,8.529411764705882
2446041,2018,8.7
2446042,2011,8.083333333333334
2446042,2013,8.181818181818182
2446042,2015,8.455882352941176
2446042,2018,8.863636363636363
2446043,2011,5.862068965517241
2446043,2013,7.5
2446043,2015,7.822580645161291
2446043,2018,8.59375
2446761,2011,3.8
2446761,2013,7.314814814814814
2446761,2015,7.419354838709678
2446761,2018,8.166666666666666
2446762,2011,6.346153846153847
2446762,2013,6.166666666666667
2446762,2015,6.328125
2446762,2018,6.935483870967741
2446763,2011,6.212121212121212
2446763,2013,7.327586206896552
2446763,2015,7.24942396313364
2446763,2018,7.575757575757576
2616761,2011,4
2616761,2013,5.32258064516129
2616761,2015,5.6060606060606055
2616761,2018,8
2616762,2011,5.172101449275362
2616762,2013,6.4
2616762,2015,7.298741048741048
2616762,2018,8.359375
2616763,2011,3.541666666666666
2616763,2013,5.1923076923076925
2616763,2015,5.7870967741935475
2616763,2018,7.767857142857143
2627281,2011,5.277777777777778
2627281,2013,5.700000000000001
2627281,2015,5.862068965517241
2627281,2018,7.5925925925925934
2627282,2011,5.476190476190475
2627282,2013,5.925925925925926
2627282,2015,6.634615384615384
2627282,2018,7.5925925925925934
2627283,2011,6.041666666666668
2627283,2013,7.1
2627283,2015,7.75
2627283,2018,8.046875
2653591,2011,3.2499999999999996
2653591,2013,6.451612903225806
2653591,2015,6.471875000000001
2653591,2018,6.888888888888889
2653592,2011,6.625000000000001
2653592,2013,8.25
2653592,2015,8.75
2653592,2018,8.863636363636363
2653593,2011,2.083333333333333
2653593,2013,6.166666666666667
2653593,2015,6.071428571428571
2653593,2018,8.076923076923077
2655761,2011,7.5
2655761,2013,7.608695652173912
2655761,2015,8.333333333333332
2655761,2018,8.790322580645162
2655762,2011,8.295454545454547
2655762,2013,8.1
2655762,2015,8.879310344827587
2655762,2018,9.765625
2655763,2011,5.972222222222221
2655763,2013,6.25
2655763,2015,5.952380952380953
2655763,2018,7.1875
2660591,2011,4.166666666666667
2660591,2013,5.854743083003953
2660591,2015,6.829085457271365
2660591,2018,8.392857142857142
2660592,2011,4.479166666666667
2660592,2013,5.520833333333334
2660592,2015,5.778401122019634
2660592,2018,6
2660593,2011,3.6764705882352944
2660593,2013,5.972222222222223
2660593,2015,5.743421052631579
2660593,2018,7.25
2663061,2011,7.5
2663061,2013,9.038461538461538
2663061,2015,9.464285714285715
2663061,2018,9.53125
2663062,2011,4.456521739130435
2663062,2013,5.227272727272727
2663062,2015,6.153846153846154
2663062,2018,7.672413793103448
2663063,2011,5.147058823529411
2663063,2013,5.743243243243244
2663063,2015,6.625000000000001
2663063,2018,7.625
2686061,2011,6.290322580645161
2686061,2013,7.4074074074074066
2686061,2015,7.716823406478579
2686061,2018,8.333333333333334
2686062,2011,8.571428571428571
2686062,2013,9.166666666666666
2686062,2015,9.5
2686062,2018,10
2686063,2011,6.799999999999999
2686063,2013,7.604166666666666
2686063,2015,7.4074074074074066
2686063,2018,8.333333333333334
2704021,2011,4.259259259259259
2704021,2013,4.310344827586207
2704021,2015,5.344827586206897
2704021,2018,5.9375
2704022,2011,6.462264150943397
2704022,2013,6.212121212121212
2704022,2015,7.147887323943662
2704022,2018,7.424242424242424
2704023,2011,5.772792022792022
2704023,2013,6.517857142857143
2704023,2015,7.068965517241379
2704023,2018,7.211538461538463
2718061,2011,4.375
2718061,2013,5.480769230769232
2718061,2015,5.982142857142857
2718061,2018,6.724137931034483
2718062,2011,8.181818181818182
2718062,2013,8.68421052631579
2718062,2015,8.88888888888889
2718062,2018,9.125
2718063,2011,5
2718063,2013,5.564516129032258
2718063,2015,5.902777777777778
2718063,2018,6.617647058823529
2749511,2011,4.545454545454546
2749511,2013,6.571428571428571
2749511,2015,7.241379310344827
2749511,2018,8.125
2749512,2011,9.210526315789473
2749512,2013,9.285714285714286
2749512,2015,9.772727272727273
2749512,2018,9.75
2749513,2011,6.293103448275862
2749513,2013,5.916666666666666
2749513,2015,6.792792792792794
2749513,2018,7.258064516129032
2755591,2011,5.217391304347826
2755591,2013,8.125
2755591,2015,8.571428571428571
2755591,2018,9.230769230769232
2755592,2011,9.583333333333334
2755592,2013,9.342105263157896
2755592,2015,9.736842105263158
2755592,2018,9.583333333333334
2755593,2011,9.038461538461538
2755593,2013,9.411764705882353
2755593,2015,9.565217391304348
2755593,2018,9.166666666666668
2801541,2011,3.2407407407407405
2801541,2013,7.3076923076923075
2801541,2015,6.923076923076924
2801541,2018,7.291666666666668
2801542,2011,4.2857142857142865
2801542,2013,7.613636363636363
2801542,2015,7.833333333333333
2801542,2018,7.5892857142857135
2801543,2011,3.5833333333333335
2801543,2013,7.651515151515151
2801543,2015,7.575757575757576
2801543,2018,7.000000000000001
2811041,2011,9.722222222222221
2811041,2013,8.833333333333332
2811041,2015,9.722222222222221
2811041,2018,9.880952380952381
2811042,2011,8
2811042,2013,9.423076923076923
2811042,2015,10
2811042,2018,9.821428571428573
2811043,2011,10
2811043,2013,9.75
2811043,2015,9.880952380952381
2811043,2018,9.711538461538463
2811161,2011,3.522727272727273
2811161,2013,5.8999999999999995
2811161,2015,6.484375
2811161,2018,5.5
2811162,2011,9.456521739130434
2811162,2013,8.91304347826087
2811162,2015,9.655172413793103
2811162,2018,9.083333333333334
2811163,2011,9.807692307692308
2811163,2013,8.90625
2811163,2015,9.827586206896552
2811163,2018,9.919354838709678
2855021,2011,3.387096774193549
2855021,2013,5.241935483870968
2855021,2015,5.368072787427627
2855021,2018,5.4375
2855022,2011,3.75
2855022,2013,3.75
2855022,2015,4.6000000000000005
2855022,2018,4.642857142857142
2855023,2011,8.833333333333334
2855023,2013,8.823529411764707
2855023,2015,9.340277777777779
2855023,2018,9.166666666666668
2882511,2011,7.727272727272727
2882511,2013,7.65625
2882511,2015,7.592592592592592
2882511,2018,7.800000000000001
2882512,2011,5.241402116402116
2882512,2013,6.517857142857143
2882512,2015,7.352941176470588
2882512,2018,6.854838709677419
2882513,2011,3.214285714285714
2882513,2013,4.2857142857142865
2882513,2015,4.821428571428571
2882513,2018,4.758064516129032
2916761,2011,5.648148148148148
2916761,2013,5.800000000000001
2916761,2015,6.008597883597884
2916761,2018,6.590909090909091
2916762,2011,4.083333333333333
2916762,2013,4.921875
2916762,2015,5.189625108979947
2916762,2018,5.588235294117647
2916763,2011,6.730769230769232
2916763,2013,7.3076923076923075
2916763,2015,7.661290322580646
2916763,2018,7.678571428571428
2924581,2011,9.53125
2924581,2013,10
2924581,2015,9.772727272727273
2924581,2018,10
2924582,2011,8.81578947368421
2924582,2013,9.5
2924582,2015,9.910714285714286
2924582,2018,9.7
2924583,2011,8.75
2924583,2015,9.722222222222221
2924583,2018,10
2940281,2011,8.58695652173913
2940281,2013,8.4
2940281,2015,9.375
2940281,2018,9.596774193548388
2940282,2011,9.868421052631579
2940282,2013,9.25925925925926
2940282,2015,9.8
2940282,2018,9.67391304347826
2940283,2011,9.886363636363637
2940283,2013,9.772727272727273
2940283,2015,9.7
2940283,2018,9.6875
2940991,2011,5.096153846153847
2940991,2013,5.378787878787879
2940991,2015,7.491809991809992
2940991,2018,7.432432432432432
2940992,2011,7.6
2940992,2013,7.413793103448276
2940992,2015,7.4107142857142865
2940992,2018,7.941176470588235
2940993,2011,4.903846153846154
2940993,2013,5.096153846153847
2940993,2015,4.916666666666667
2940993,2018,5.431034482758621
2953311,2011,5.543478260869565
2953311,2013,6
2953311,2015,6.036585365853659
2953311,2018,6.578947368421052
2953312,2011,4.318181818181818
2953312,2013,4.625
2953312,2015,4.565217391304348
2953312,2018,4.9
2953313,2011,5.833333333333334
2953313,2013,8.269704433497537
2953313,2015,8.333333333333332
2953313,2018,8.4375
2960061,2011,8.5
2960061,2013,9.431818181818182
2960061,2015,9.090909090909092
2960061,2018,9.625
2960062,2011,6.379310344827585
2960062,2013,7.890625
2960062,2015,8.273168103448276
2960062,2018,8.5
2960063,2011,5
2960063,2013,6.3392857142857135
2960063,2015,7.081766917293233
2960063,2018,7.5
2960811,2011,6.212121212121212
2960811,2013,5.921052631578947
2960811,2015,6.8589743589743595
2960811,2018,6.944444444444445
2960812,2011,6.428571428571428
2960812,2013,5.916666666666667
2960812,2015,5.9375
2960812,2018,6.015625
2960813,2011,5.078125
2960813,2013,5.9375
2960813,2015,6.670875420875422
2960813,2018,6.851851851851852
2963311,2011,5.078125
2963311,2013,5.666666666666666
2963311,2015,5.410138248847927
2963311,2018,5.984848484848484
2963312,2011,6.388888888888888
2963312,2013,6.25
2963312,2015,6.381578947368421
2963312,2018,6.357142857142857
2963313,2011,7.428571428571429
2963313,2013,7.631578947368421
2963313,2015,7.333333333333334
2963313,2018,7.857142857142857
2974391,2011,9.423076923076923
2974391,2013,9.910714285714286
2974391,2015,9.907407407407407
2974391,2018,10
2974392,2011,4.166666666666667
2974392,2013,6.916666666666666
2974392,2015,6.794354838709678
2974392,2018,6.4655172413793105
2974393,2011,6.328125
2974393,2013,6.71875
2974393,2015,7.794117647058823
2974393,2018,7.272727272727273
2982451,2011,8.083333333333334
2982451,2013,9.137931034482758
2982451,2015,8.790322580645162
2982451,2018,8.306451612903226
2982452,2011,8.629032258064516
2982452,2013,8.709677419354838
2982452,2015,8.958333333333334
2982452,2018,8.928571428571427
2982453,2011,7.777777777777778
2982453,2013,9.351851851851851
2982453,2015,9.296875
2982453,2018,9.516129032258064
2986311,2011,7.608695652173912
2986311,2013,7.999999999999999
2986311,2015,8.055555555555555
2986311,2018,8.4
2986312,2011,6.3
2986312,2013,6.300000000000001
2986312,2015,7.499999999999999
2986312,2018,7.115384615384615
2986313,2011,7.5
2986313,2013,8.020833333333334
2986313,2015,7.758620689655173
2986313,2018,8.666666666666668
3201461,2011,7.12962962962963
3201461,2013,7.115384615384616
3201461,2015,7.265625
3201461,2018,7.419354838709678
3201462,2011,7.4074074074074066
3201462,2013,7.109375
3201462,2015,7.55952380952381
3201462,2018,7.708333333333334
3201463,2011,6.724137931034483
3201463,2013,5.7407407407407405
3201463,2015,7.338709677419355
3201463,2018,7.25
3211161,2011,9.53125
3211161,2013,8.421052631578947
3211161,2015,9.21875
3211161,2018,9.117647058823529
3211162,2011,8.571428571428571
3211162,2013,7.999999999999999
3211162,2015,9.791666666666666
3211162,2018,9.807692307692308
3211163,2011,9
3211163,2013,9.264705882352942
3211163,2015,9.807692307692308
3211163,2018,9.833333333333334
3211311,2011,8.75
3211311,2013,9.11764705882353
3211311,2015,9.166666666666666
3211311,2018,9.545454545454547
3211312,2011,7.685185185185183
3211312,2013,6.166666666666666
3211312,2015,7.1875
3211312,2018,7.03125
3211313,2011,7.589285714285715
3211313,2013,7.3275862068965525
3211313,2015,7.983870967741935
3211313,2018,9.074074074074074
3216591,2011,7.4
3216591,2013,7.800000000000001
3216591,2015,8.189655172413792
3216591,2018,8.125
3216592,2011,7.625
3216592,2013,8.958333333333334
3216592,2015,9.130434782608695
3216592,2018,9.523809523809524
3216593,2011,4.833333333333333
3216593,2013,5.25
3216593,2015,7.336021505376343
3216593,2018,8.425925925925926
3240451,2011,5
3240451,2013,8.148148148148147
3240451,2015,8.05026455026455
3240451,2018,9.193548387096776
3240452,2011,5.166666666666666
3240452,2013,6.083333333333333
3240452,2015,7.179487179487179
3240452,2018,8.461538461538462
3240453,2011,7.496438746438746
3240453,2013,7.96875
3240453,2015,7.934782608695652
3240453,2018,8.486842105263158
3240781,2011,10
3240781,2013,9.615384615384615
3240781,2015,9.090909090909092
3240781,2018,9.6875
3240782,2011,8.571428571428573
3240782,2013,9.285714285714286
3240782,2015,7.857142857142857
3240782,2018,10
3240783,2011,9.886363636363637
3240783,2013,9.625
3240783,2015,9.605263157894736
3240783,2018,9.705882352941176
3246811,2011,6.0344827586206895
3246811,2013,7.758620689655173
3246811,2015,8.225806451612904
3246811,2018,8.620689655172413
3246812,2011,5.625
3246812,2013,6.979166666666666
3246812,2015,8.518518518518519
3246812,2018,9.074074074074073
3246813,2011,9.722222222222221
3246813,2013,9.464285714285714
3246813,2015,9.583333333333332
3246813,2018,9.758064516129032
3253061,2011,4.711538461538462
3253061,2013,5.267857142857143
3253061,2015,6.166666666666667
3253061,2018,8.583333333333334
3253062,2011,7.115384615384616
3253062,2013,7.403846153846153
3253062,2015,8.076923076923077
3253062,2018,8.981481481481481
3253063,2011,5.172413793103448
3253063,2013,5.344827586206897
3253063,2015,6.042825361512792
3253063,2018,7.75
3255541,2011,4.642857142857142
3255541,2013,7.232142857142857
3255541,2015,7.5
3255541,2018,7.421875
3255542,2011,5.625
3255542,2013,6.982758620689655
3255542,2015,7.257543103448276
3255542,2018,7.5
3255543,2011,6.442307692307692
3255543,2013,7.083333333333332
3255543,2015,7.419354838709678
3255543,2018,7.972972972972973
3263461,2011,2.5961538461538463
3263461,2013,6.1607142857142865
3263461,2015,6.874999999999999
3263461,2018,7.166666666666666
3263462,2011,4.021739130434783
3263462,2013,5.625
3263462,2015,5.833333333333332
3263462,2018,6.8939393939393945
3263463,2011,2.5
3263463,2013,5
3263463,2015,4.491626794258373
3263463,2018,6.428571428571428
3263591,2011,4.6875
3263591,2013,5.431034482758621
3263591,2015,5.267857142857143
3263591,2018,6.09375
3263592,2011,7.613636363636363
3263592,2013,8.425925925925926
3263592,2015,8.91304347826087
3263592,2018,9.25
3263593,2011,5.25
3263593,2013,5.909090909090909
3263593,2015,7.115384615384616
3263593,2018,7.115384615384615
3301021,2011,7.625
3301021,2013,7.894736842105264
3301021,2015,8.958333333333334
3301021,2018,9.895833333333334
3301022,2011,6.304347826086957
3301022,2013,6.704545454545454
3301022,2015,6.874999999999999
3301022,2018,7.826086956521739
3301023,2011,7.261904761904762
3301023,2013,7.272727272727273
3301023,2015,7.272727272727273
3301023,2018,7.613636363636363
3301311,2011,4.642857142857143
3301311,2013,5.454545454545455
3301311,2015,5.833333333333332
3301311,2018,7.592592592592592
3301312,2011,4.705882352941177
3301312,2013,5.277777777777777
3301312,2015,5.5555555555555545
3301312,2018,6.176470588235294
3301313,2011,5.312499999999999
3301313,2013,5.700000000000001
3301313,2015,6.160714285714285
3301313,2018,6.826923076923077
3304041,2011,10
3304041,2013,9.0625
3304041,2015,9.473684210526317
3304041,2018,10
3304042,2011,9.583333333333334
3304042,2013,8.958333333333332
3304042,2015,9.333333333333334
3304042,2018,9.642857142857142
3304043,2011,8.275862068965518
3304043,2013,8.484848484848484
3304043,2015,9.444444444444445
3304043,2018,9.871794871794872
3340021,2011,7.3275862068965525
3340021,2013,7.115384615384616
3340021,2015,8.333333333333334
3340021,2018,8.970588235294116
3340022,2011,8.75
3340022,2013,9.166666666666666
3340022,2015,10
3340022,2018,10
3340023,2011,6.25
3340023,2013,5.326086956521739
3340023,2015,7.416666666666667
3340023,2018,7.4107142857142865
3346311,2011,6.517857142857142
3346311,2013,6.7
3346311,2015,8.093501326259947
3346311,2018,8.541666666666666
3346312,2011,6.427865612648222
3346312,2013,6.296296296296297
3346312,2015,7.142857142857143
3346312,2018,8.90625
3346313,2011,7.770833333333334
3346313,2013,8.375
3346313,2015,8.715277777777779
3346313,2018,9.545454545454547
3360591,2011,5.833333333333334
3360591,2013,7.338709677419355
3360591,2015,7.692307692307692
3360591,2018,8.88888888888889
3360592,2011,6.296296296296297
3360592,2013,7.758620689655173
3360592,2015,7.895833333333333
3360592,2018,8.24074074074074
3360593,2011,8.095238095238095
3360593,2013,7.738095238095238
3360593,2015,8.392857142857142
3360593,2018,9
3382311,2011,9.166666666666666
3382311,2013,9.431818181818182
3382311,2015,9.6
3382311,2018,9.9
3382312,2011,8.557692307692307
3382312,2013,8.5
3382312,2015,9.542334096109839
3382312,2018,9.6875
3382313,2011,3.977272727272727
3382313,2013,4.761904761904762
3382313,2015,5.150462962962963
3382313,2018,7.962962962962963
3452331,2011,1.7045454545454546
3452331,2013,6.323529411764706
3452331,2015,6.043417366946777
3452331,2018,6.904761904761905
3452332,2011,1.09375
3452332,2013,6.363636363636363
3452332,2015,6.212121212121212
3452332,2018,6.590909090909091
3452333,2011,7.333333333333334
3452333,2013,7.5
3452333,2015,7.5
3452333,2018,7.065217391304348
3477631,2011,4.375
3477631,2013,6.470588235294118
3477631,2015,7.083333333333332
3477631,2018,6.666666666666666
3477632,2011,0
3477632,2013,5.8
3477632,2015,6.737037037037037
3477632,2018,6.428571428571428
3477633,2011,6.458333333333334
3477633,2013,7.1875
3477633,2015,7.708333333333334
3477633,2018,8.166666666666666
