communityID,year,urban_score_comm,urban_score_house,urban_score_econ,urban_score_sani,urban_score,urban_score_wgt,urban_score_comm_wgt,urban_score_house_wgt,urban_score_econ_wgt,urban_score_sani_wgt
0574573,2013,0.2777777777777778,3.8888888888888884,0.7500000000000001,3.4722222222222223,8.38888888888889,3.90817813923414,0.14791695993909332,1.4306986324337714,0.3887477790653984,1.940814767795877
0576331,2013,0,4.342105263157895,6.928571428571429,2.631578947368421,13.902255639097746,6.65965649164355,0,1.5974341873414668,3.591289006604156,1.4709332976979275
0576332,2013,0,5,5.706140350877193,2.8125,13.518640350877192,6.369195483438601,0,1.839469670271992,2.9576658512519485,1.5720599619146602
0576333,2013,0,4.375,6.5,3.0357142857142856,13.910714285714285,6.67551000561346,0,1.609535961487993,3.3691474185667856,1.6968266255586808
0582021,2013,6.666666666666666,8.958333333333334,8.2435897435897445,8.020833333333334,31.88942307692308,15.601908583846445,3.550007038538239,3.295716492570653,4.27290293912908,4.4832821136084755
0582022,2013,0.4545454545454546,7.386363636363637,4.065789473684211,6.477272727272727,18.38397129186603,8.687368212177034,0.2420459344457891,2.71739837653817,2.107422170722949,3.620501730470126
0582023,2013,0.7407407407407407,6.018518518518519,3.6453488372093026,5.555555555555555,15.960163652024118,7.6034203291130105,0.3944452265042488,2.2141764549570278,1.8894950191783315,3.105303628473403
0586591,2013,0,5.277777777777778,2.872549019607843,3.7037037037037033,11.854030501089323,5.500794250885864,0,1.941662429731547,1.4889294021720485,2.0702024189822685
0586592,2013,4.375,9.21875,8.25,9.53125,31.375,15.32497643092377,2.3296921190407196,3.3915222045639855,4.276225569719382,5.327536537599682
0586593,2013,0,5.390625,2.4615384615384617,5.859375,13.711538461538462,6.534193305593712,0,1.9831782382619914,1.2758901466761792,3.275124920655542
0604401,2013,1.7647058823529413,6.617647058823529,2.9754098360655736,3.4982174688057044,14.855980246047748,6.871890175422152,0.9397077454954165,2.434592210654107,1.542245287439777,1.9553449318328515
0604402,2013,1.3043478260869565,7.608695652173912,1.5681818181818183,2.0652173913043477,12.546442687747035,5.4609587069007075,0.6945665944966121,2.799192976500857,0.8128362653185602,1.154362870584678
0604403,2013,1.3333333333333333,7.416666666666667,3.0049019607843137,4.333333333333334,16.088235294117645,7.418216866905908,0.7100014077076479,2.7285466775701215,1.5575319514188835,2.4221368302092547
0604811,2013,2.1621621621621623,7.702702702702703,3.1875,3.1756756756756754,16.22804054054054,7.41236799103267,1.1513536341205102,2.8337776001487445,1.6521780610279428,1.7750586957354721
0604812,2013,2.8205128205128203,8.58974358974359,3.035714285714286,4.102564102564102,18.548534798534796,8.528690826652872,1.5019260547661781,3.1601145617493196,1.5735029152647078,2.2931472948726666
0604813,2013,1.6,8.1,3.4767441860465116,3.3999999999999995,16.57674418604651,7.534490483321016,0.8520016892491775,2.979940865840627,1.80210210760549,1.9004458206257222
0640281,2013,7.5,9.791666666666666,8,10,35.291666666666664,17.332242197254544,3.993757918355519,3.6022947709493174,4.146642976697582,5.589546531252125
0640282,2013,8.235294117647058,9.26470588235294,9,9.264705882352942,35.76470588235294,17.637255718790176,4.385302812311942,3.4084290949157494,4.66497334878478,5.178550462777705
0640283,2013,7.5,9.791666666666666,8.25,9.166666666666668,34.70833333333333,16.996029246005335,3.993757918355519,3.6022947709493174,4.276225569719382,5.123750986981116
0640331,2013,1.4285714285714284,6.3392857142857135,2.791666666666667,2.3214285714285716,12.880952380952381,5.837479478470474,0.7607157939724798,2.3321847605234183,1.4470056220767606,1.2975733018978148
0640332,2013,6.666666666666666,8,3.3537735849056607,9.5,27.520440251572328,13.541590425823312,3.550007038538239,2.9431514724351873,1.7383627101603663,5.310069204689519
0640333,2013,1.0526315789473684,6.447368421052632,2.557377049180328,4.671052631578948,14.728429680759277,6.868947960739486,0.5605274271376167,2.3719477327191476,1.3255661974688993,2.610906603413822
0646041,2013,3.5999999999999996,9.8,7.633720930232558,5.800000000000001,26.83372093023256,12.72109075284726,1.9170038008106491,3.605360553733105,3.9567894101772714,3.241936988126233
0646042,2013,5,9.642857142857144,8.615384615384617,8.928571428571427,32.18681318681318,15.666335987841403,2.6625052789036796,3.547548649810271,4.465615513366628,4.990666545760825
0646043,2013,3.75,9.53125,8.25,8.75,30.28125,14.670446802698736,1.9968789591777596,3.5064890589559847,4.276225569719382,4.89085321484561
0655461,2013,1.8518518518518516,5.648148148148148,3.8461538461538463,1.2037037037037037,12.54985754985755,5.730426648955676,0.986113066260622,2.077919442344287,1.99357835418153,0.6728157861692373
0655462,2013,0.43478260869565216,5.434782608695652,3.1785714285714284,1.7391304347826086,10.787267080745343,4.850590912999585,0.23152219816553735,1.9994235546434698,1.6475501112771642,0.972095048913413
0655463,2013,2.5806451612903225,8.145161290322582,3.6367924528301887,1.6129032258064515,15.975502130249545,7.1573514519714845,1.3741962729825443,2.9965554306043747,1.8850599852793843,0.9015397631051815
0724281,2013,4,9.125,6.321428571428571,4,23.44642857142857,10.999443407421394,2.1300042231229437,3.3570321482463856,3.2765884235512144,2.23581861250085
0724282,2013,1.7647058823529413,8.23529411764706,7.5,3.382352941176471,20.88235294117647,9.747482202167959,0.9397077454954165,3.0297147510362223,3.8874777906539832,1.8905819149823366
0724283,2013,3.1818181818181817,8.977272727272727,6.642857142857143,5.681818181818182,24.483766233766232,11.616079047354095,1.6943215411205232,3.3026841807156218,3.4431946145792427,3.1758787109387074
0740021,2013,2.2222222222222223,7.638888888888888,4.580645161290322,7.777777777777778,22.21953405017921,10.715349155364311,1.1833356795127465,2.8103008851377655,2.3742875108510346,4.347425079862764
0740022,2013,0,6.041666666666666,1.4318181818181817,3.541666666666667,11.015151515151516,4.944478432340151,0,2.2226925182453234,0.7421548509430331,1.9796310631517946
0740023,2013,0,6,2.25,5.5,13.75,6.447857533711255,0,2.2073636043263907,1.166243337196195,3.074250592188669
0740041,2013,6.666666666666666,8.928571428571427,8.107142857142858,9.642857142857142,33.34523809523809,16.426872550009698,3.550007038538239,3.284767268342842,4.202178373706925,5.389919869421692
0740042,2013,4.5,8.75,7.4375,9.875,30.5625,14.990086015999305,2.396254751013312,3.219071922975986,3.8550821423985338,5.519677199611474
0740043,2013,10,8.901098901098901,9.25,10,38.151098901098905,18.983773322998623,5.325010557807359,3.2746602921325576,4.794555941806579,5.589546531252125
0740571,2013,8.88888888888889,9.166666666666666,8.75,9.166666666666666,35.97222222222222,17.7648455229604,4.733342718050986,3.3723610621653184,4.535390755762981,5.123750986981115
0740572,2013,5,8.928571428571427,7.115384615384616,4.642857142857143,25.686813186813186,12.230539106277982,2.6625052789036796,3.284767268342842,3.688119955235831,2.5951466037956297
0740573,2013,7.142857142857143,9.642857142857142,9,9.761904761904761,35.547619047619044,17.472563058489285,3.8035789698623996,3.54754864981027,4.66497334878478,5.456462090031836
0746311,2013,0.41666666666666663,6.145833333333334,3.6590909090909087,3.229166666666666,13.450757575757576,6.184465929411436,0.22187543990863995,2.261014803042657,1.8966179524099736,1.8049577340501652
0746312,2013,0.7692307692307693,6.923076923076923,3.1363636363636367,4.423076923076923,15.251748251748253,7.054546159668115,0.40961619675441224,2.546958004991989,1.6256725306371205,2.472299427284594
0746313,2013,0.41666666666666663,5.729166666666668,2.593023255813953,2.5,11.238856589147288,5.071030445591799,0.22187543990863995,2.1077256638533246,1.3440427090168034,1.3973866328130313
0749811,2013,0,5.096153846153846,1.727272727272727,2.4038461538461537,9.227272727272727,4.113782995520786,0,1.8748440870079917,0.8952979154233416,1.343640993089453
0749812,2013,1.6,6.9,2.7267441860465116,5.4,16.626744186046512,7.822179289640767,0.8520016892491775,2.538468144975349,1.4133543285400916,3.018355126876148
0749813,2013,1.3157894736842104,6.38157894736842,5.101449275362318,5.197368421052632,17.99618611746758,8.59773283238404,0.7006592839220209,2.347744184426095,2.644236101082516,2.9050932629534074
0753761,2013,3.8235294117647056,8.192959001782532,5.394736842105264,8.455882352941176,25.867107608593678,12.57288410942235,2.0360334485734017,3.0141399187121727,2.7962559546809356,4.7264547874558405
0753762,2013,4.0625,8.359375,6.008771929824562,7.421875,25.85252192982456,12.501669450431987,2.1632855391092396,3.0753633549859867,3.1145289901730746,4.1484915661636865
0753763,2013,5.833333333333334,8.541666666666666,8.5,9.166666666666668,32.04166666666667,15.778242661824574,3.10625615872096,3.1424273533813194,4.405808162741181,5.123750986981116
0755041,2013,2.5,8.25,5.434210526315789,6.375,22.559210526315788,10.746429873179286,1.3312526394518398,3.035124955948787,2.8167163641054302,3.56333591367323
0755042,2013,5.833333333333334,9.375,8,9.166666666666668,32.375,15.82565575415964,3.10625615872096,3.449005631759985,4.146642976697582,5.123750986981116
0755043,2013,7.5,10,8.5,8.125,34.125,16.62001197828304,3.993757918355519,3.678939340543984,4.405808162741181,4.541506556642352
0782331,2013,1.7391304347826086,5.326086956521739,3.801282051282051,3.804347826086956,14.670847268673356,6.982301735760252,0.9260887926621494,1.9594350835506003,1.970319940049412,2.126457919498091
0782332,2013,0.37037037037037035,5.462962962962963,3.276595744680851,3.1517094017094016,12.261638479723587,5.6670352761937455,0.1972226132521244,2.009790936037917,1.6983590915197544,1.7616626353839497
0782333,2013,3.9393939393939394,6.590909090909091,7.389830508474576,6.0606060606060606,23.980739599383668,11.740464461766523,2.097731431863505,2.424755474449444,3.830373597118953,3.3876039583346214
0896761,2013,0,7.142857142857143,3.951612903225806,4.166666666666666,15.261136712749616,7.00503252250293,0,2.6278138146742744,2.048240986473604,2.3289777213550518
0896762,2013,0.43478260869565216,6.9565217391304355,7.321428571428571,4.021739130434783,18.734472049689444,8.833672944359858,0.23152219816553735,2.5592621499436414,3.794918795638412,2.247969800612268
0896763,2013,3.333333333333333,9.078947368421053,7.8088235294117645,6.842105263157895,27.063209494324045,12.987070163288246,1.7750035192691196,3.340089664441249,4.047550405563265,3.824426574014612
0940041,2013,7.391304347826086,9.782608695652174,9.25,5.6521739130434785,32.076086956521735,15.488704617947551,3.9358773688141344,3.5989623983582453,4.794555941806579,3.1593089089685926
0940042,2013,8.125,9.6875,9.25,9.375,36.4375,17.925299379225912,4.326571078218479,3.5639724861519846,4.794555941806579,5.2401998730488675
0940043,2013,7.777777777777778,10,10,9.444444444444445,37.22222222222222,18.28293410811536,4.141674878294612,3.678939340543984,5.183303720871978,5.279016168404785
1017911,2013,0.4545454545454546,3.75,5.032051282051282,0.4545454545454546,9.691142191142193,4.483983497412381,0.2420459344457891,1.379602252703994,2.6082650133875016,0.25407029687509664
1017912,2013,2.2222222222222223,5.277777777777778,7.75,0.8333333333333333,16.083333333333332,7.607854037191086,1.1833356795127465,1.941662429731547,4.0170603836757826,0.4657955442710104
1017913,2013,0,4.2,5.821428571428571,0,10.021428571428572,4.562577760536089,0,1.5451545230284733,3.0174232375076158,0
1040041,2013,6.111111111111112,9.027777777777779,9.84375,8.333333333333332,33.31597222222222,16.335707844039053,3.254173118660053,3.3212646824355416,5.1023146002333535,4.6579554427101035
1040042,2013,5.555555555555555,8.61111111111111,10,8.88888888888889,33.05555555555556,16.278104268457497,2.958339198781866,3.1679755432462082,5.183303720871978,4.968485805557445
1040043,2013,6.153846153846154,9.807692307692308,8.532608695652174,8.461538461538462,32.9556856187291,16.03744661687401,3.276929574035298,3.608190507071985,4.422710240091851,4.729616295674876
1051021,2013,2,6.428571428571429,8.189655172413794,2.2857142857142856,18.90394088669951,8.952592193266176,1.0650021115614718,2.365032433206847,4.2449470127830855,1.2776106357147714
1051022,2013,2.1739130434782608,6.576086956521739,7.2441860465116275,5,20.99418604651163,10.126568406529605,1.1576109908276868,2.4193025011185982,3.7548816489572583,2.7947732656260627
1051023,2013,4,8.25,7.618421052631579,7.375,27.24342105263158,13.23627876479764,2.1300042231229437,3.035124955948787,3.9488590189274673,4.122290566798442
1053811,2013,6.5,8.625,8.2435897435897445,8,31.368589743589745,15.37888220792475,3.4612568625747837,3.1730851812191863,4.27290293912908,4.4716372250017
1053812,2013,0,6.048387096774194,3.456896551724138,0.8064516129032258,10.311735261401557,4.467749281190834,0,2.2251649237161195,1.7918144759221233,0.45076988155259073
1053813,2013,1.3793103448275863,6.379310344827587,4.009433962264151,1.8103448275862069,13.578399479505531,6.171505856842419,0.7344842148699806,2.346909579312542,2.078211397519425,1.011900665140471
1082061,2013,0.3125,4.21875,5.666666666666666,1.171875,11.369791666666666,5.310689540182035,0.16640657993147998,1.5520525342919933,2.937205441827454,0.6550249841311084
1082062,2013,0.3225806451612903,3.709677419354839,4.787037037037037,1.8548387096774195,10.674133811230586,5.054579770175601,0.17177453412281804,1.36476781987922,2.4812666886026045,1.0367707275709588
1082063,2013,0,3.790322580645161,3.610169491525424,0.967741935483871,8.368234007654456,3.806621039232099,0,1.394436685528768,1.8712604958402226,0.5409238578631089
1082591,2013,1.0526315789473684,3.75,5.4311594202898545,1.3157894736842104,11.549580472921432,5.490731211874304,0.5605274271376167,1.379602252703994,2.8151348831837297,0.7354666488489637
1082592,2013,1.3043478260869565,3.9673913043478266,5.023255813953488,1.25,11.544994944388272,5.4565451609285525,0.6945665944966121,1.459579194889733,2.6037060551356914,0.6986933164065157
1082593,2013,5.128205128205128,5.961538461538462,7.753731343283582,4.441632928475033,23.285107861502205,11.425654327735035,2.7307746450294146,2.1932138376319905,4.018994452228347,2.482671392845284
1101311,2013,4,7.799999999999999,8.703488372093023,7.3,27.803488372093025,13.59122824292488,2.1300042231229437,2.8695726856243073,4.511282366363576,4.080368967814051
1101312,2013,7.058823529411765,8.38235294117647,4.814516129032258,8.235294117647058,28.490986717267553,13.941313685638153,3.758830981981666,3.0838168001618684,2.4955099365811053,4.603155966913515
1101313,2013,5.7142857142857135,8.69047619047619,8.91891891891892,8.095238095238095,31.41891891891892,15.387854213758892,3.042863175889919,3.197173474520367,4.622946561858791,4.5248710014898155
1111541,2013,4.545454545454545,7.5,8.75,8.181818181818182,28.977272727272727,14.288319949380599,2.4204593444578903,2.759204505407988,4.535390755762981,4.573265343751739
1111542,2013,0.5405405405405406,7.5,2.007936507936508,4.72972972972973,14.778206778206778,6.731521831681401,0.28783840853012754,2.759204505407988,1.0407744772861987,2.6437044404570864
1111543,2013,3.6363636363636367,8.409090909090908,7.661764705882353,5.909090909090908,25.61631016042781,12.30426022215366,1.9363674755663127,3.093653536366532,3.97132535084456,3.3029138593762553
1127441,2013,6.111111111111112,8.75,7.946969696969697,9.722222222222221,32.53030303030303,16.026682151460484,3.254173118660053,3.219071922975986,4.119155759995989,5.434281349828455
1127442,2013,3.2142857142857144,8.125,2.7314814814814814,8.660714285714286,22.73148148148148,10.957505112663654,1.7116105364380798,2.989138214191987,1.4158098126455865,4.8409465493880015
1127443,2013,2.692307692307692,8.076923076923077,7.145833333333333,5.384615384615384,23.299679487179485,11.118765969524574,1.4336566886404427,2.971451005823987,3.7039024505397675,3.009755824520375
1146041,2013,6,9,9,8,32,15.642662314960482,3.1950063346844155,3.3110454064895856,4.66497334878478,4.4716372250017
1146042,2013,7.222222222222222,9.166666666666668,7.405172413793103,8.055555555555555,31.849616858237546,15.559218054479413,3.845840958416426,3.3723610621653193,3.8383257726112316,4.502690261286435
1146043,2013,3.333333333333333,7.685185185185185,4.529069767441861,6.111111111111111,21.65869939707149,10.365724940071239,1.7750035192691196,2.8273330117143582,2.347554417767018,3.415833991320743
1160061,2013,1.5,7.625,2.5833333333333335,5,16.708333333333336,7.737736224353882,0.7987515836711039,2.805191247164788,1.3390201278919276,2.7947732656260627
1160062,2013,0.8333333333333333,8.229166666666666,3.0384615384615383,3.4375,15.538461538461538,6.967544898727927,0.4437508798172799,3.02746049898932,1.5749268998034085,1.921406620117918
1160063,2013,1.9047619047619047,7.738095238095237,2.3289473684210527,5.238095238095238,17.209899749373434,7.996107887418638,1.0142877252966398,2.8467982992304637,1.2071641560451842,2.927857706846351
1174891,2013,4.545454545454545,8.977272727272727,7.368421052631579,8.636363636363637,29.527511961722485,14.369755591706017,2.4204593444578903,3.3026841807156218,3.819276425905668,4.827335640626836
1174892,2013,1.4285714285714284,8.482142857142858,3.622549019607843,8.035714285714286,21.568977591036415,10.250521771320372,0.7607157939724798,3.120528904925701,1.8776771812374469,4.491599891184744
1174893,2013,3.076923076923077,8.173076923076923,5.585365853658536,9.038461538461538,25.873827392120077,12.59244510476394,1.638464787017649,3.006825422559987,2.8950647611699583,5.0520901340163435
1182761,2013,1.0526315789473684,8.421052631578947,3.75,4.473684210526316,17.69736842105263,8.102907110061809,0.5605274271376167,3.098054181510723,1.9437388953269916,2.500586606086477
1182762,2013,0.8,6.8999999999999995,2.2391304347826084,5.5,15.439130434782609,7.199328893201245,0.42600084462458876,2.538468144975349,1.1606093114126383,3.074250592188669
1182763,2013,1.3793103448275863,7.06896551724138,1.5185185185185186,4.482758620689655,14.44955300127714,6.627866807299443,0.7344842148699806,2.6006295338328167,0.7870942687250041,2.5056587898716423
1224901,2013,1.25,6.666666666666668,3.2954545454545454,6.458333333333332,17.670454545454547,8.436302195597476,0.6656263197259199,2.4526262270293233,1.7081341807419017,3.6099154681003305
1224902,2013,0.41666666666666663,6.354166666666666,3.1802325581395348,7.083333333333332,17.0343992248062,8.167208064033838,0.22187543990863995,2.337659372637323,1.648411125184286,3.9592621263035883
1224903,2013,1.3793103448275863,7.7586206896551735,6.6,7.586206896551724,23.324137931034485,11.250159803396741,0.7344842148699806,2.8543494883530913,3.420980455775505,4.240345644398164
1240991,2013,0,6.346153846153846,4.75,4.615384615384616,15.711538461538463,7.37657147872193,0,2.33471150457599,2.4620692674141895,2.5797907067317505
1240992,2013,0,3.8392857142857144,1.395833333333333,3.839285714285714,9.074404761904761,4.281939351102958,0,1.4124499253874225,0.7235028110383801,2.145986614677155
1240993,2013,0.43478260869565216,5.326086956521739,4.5,5,15.26086956521739,7.31821722173459,0.23152219816553735,1.9594350835506003,2.33248667439239,2.7947732656260627
1340041,2013,2,9.5,7.875,8,27.375,13.113483390266639,1.0650021115614718,3.494992373516785,4.081851680186682,4.4716372250017
1340042,2013,6.666666666666666,10,10,10,36.666666666666664,18.001796631206325,3.550007038538239,3.678939340543984,5.183303720871978,5.589546531252125
1340043,2013,3.6842105263157894,9.868421052631579,8.59375,8.81578947368421,30.962171052631582,14.97440642135195,1.9618459949816587,3.630532243957879,4.454401635124356,4.927626547288058
1349021,2013,0.8695652173913043,6.086956521739131,2.944444444444444,3.0434782608695654,12.944444444444446,5.929760097609205,0.4630443963310747,2.239354381200686,1.526194984478971,1.701166335598473
1349022,2013,0.7142857142857142,6.1607142857142865,1.4893617021276595,3.5714285714285716,11.935790273556231,5.415095335683384,0.3803578969862399,2.266489415156562,0.771981405236252,1.9962666183043305
1349023,2013,0,6.923076923076923,2.0277777777777777,4.423076923076923,13.373931623931625,6.070316242342289,0,2.546958004991989,1.0510588100657066,2.472299427284594
1355591,2013,0,4.396551724137931,1.1702127659574468,2.672413793103448,8.239178283198825,3.717779653197835,0,1.6174647100667514,0.6065568183999123,1.4937581247311713
1355592,2013,0,6.086956521739131,2.7364864864864864,3.0434782608695654,11.866921269095183,5.358924775551288,0,2.239354381200686,1.418404058752129,1.701166335598473
1355593,2013,0,5.384615384615384,2.6136363636363633,2.4038461538461537,10.402097902097902,4.679335439169711,0,1.9809673372159913,1.3547271088642667,1.343640993089453
1382021,2013,1.2903225806451613,6.048387096774194,1.9517543859649122,3.225806451612903,12.51627051499717,5.726996163517768,0.6870981364912722,2.2251649237161195,1.0116535771000132,1.803079526210363
1382022,2013,1.5625,6.328125,2.991228070175439,3.28125,14.163103070175438,6.544626015274199,0.8320328996573999,2.32807880143799,1.5504443586117058,1.8340699555671036
1382023,2013,2.6470588235294117,6.76470588235294,3.048387096774194,3.8970588235294117,16.357210626185957,7.65660665907409,1.4095616182431245,2.4886942597797534,1.5800716181367807,2.178279162914431
1411541,2013,2.4,5.1,3.5555555555555554,1.2000000000000002,12.255555555555556,5.667959615389267,1.2780025338737662,1.8762590636774317,1.8429524340878143,0.6707455837502552
1411542,2013,3.1578947368421053,7.36842105263158,7.53125,4.7368421052631575,22.794407894736842,10.94373524087271,1.6815822814128503,2.7107974088218834,3.9036756147817084,2.6476799358562695
1411543,2013,1.2121212121212122,4.545454545454546,4.119047619047619,0.6060606060606061,10.482683982683982,4.791488860840791,0.6454558251887709,1.6722451547927202,2.135027485025838,0.3387603958334621
1424031,2013,0.38461538461538464,7.307692307692308,6.277777777777778,1.442307692307692,15.412393162393164,6.953411257603165,0.20480809837720612,2.6884556719359884,3.2539628914362972,0.8061845958536717
1424032,2013,0.5882352941176471,7.499999999999999,7.314814814814815,0.5882352941176471,15.991285403050108,7.192727960064573,0.31323591516513877,2.759204505407988,3.79149068471191,0.3287968547795368
1424033,2013,0.7692307692307693,7.3076923076923075,7.522727272727273,1.153846153846154,16.753496503496503,7.642277571756576,0.40961619675441224,2.6884556719359884,3.8992580263832384,0.6449476766829376
1440161,2013,3.5,9.875,8.5,8.125,30,14.444021013403292,1.8637536952325757,3.6329525987871842,4.405808162741181,4.541506556642352
1440162,2013,6.190476190476191,9.523809523809524,8.5,9.285714285714286,33.5,16.396288230445553,3.2964351072140796,3.5037517528990323,4.405808162741181,5.190293207591259
1440163,2013,6.666666666666666,9.722222222222221,8,9.305555555555555,33.69444444444444,16.4747801740132,3.550007038538239,3.5767465810844286,4.146642976697582,5.20138357769295
1455281,2013,7.777777777777778,9.722222222222221,9.5,8.88888888888889,35.888888888888886,17.611045799764867,4.141674878294612,3.5767465810844286,4.924138534828379,4.968485805557445
1455282,2013,6.25,9.0625,8.5,9.375,33.1875,16.308178411787633,3.3281315986295996,3.3340387773679856,4.405808162741181,5.2401998730488675
1455283,2013,7.272727272727273,9.318181818181818,7.486842105263158,7.272727272727273,31.350478468899524,15.2466199226384,3.8727349511326254,3.4281025673250762,3.880657654179152,4.065124750001546
1504781,2013,5.909090909090909,9.65909090909091,6.53125,7.954545454545454,30.053977272727273,14.531693539738487,3.1465971477952577,3.5535209539345303,3.3853452426945108,4.4462301953141905
1504782,2013,4.375,8.28125,6.431818181818182,7.96875,27.05681818181818,13.164290363899266,2.3296921190407196,3.0466216413879867,3.333806711379022,4.454169892091537
1504783,2013,3.125,8.28125,6.357142857142857,7.34375,25.107142857142858,12.110610897145394,1.6640657993147998,3.0466216413879867,3.2951002225543284,4.104823233888279
1511561,2013,3.333333333333333,9.166666666666666,6,10,28.5,13.84689334520975,1.7750035192691196,3.3723610621653184,3.109982232523187,5.589546531252125
1511562,2013,6.666666666666666,10,9.25,10,35.916666666666664,17.613048852140928,3.550007038538239,3.678939340543984,4.794555941806579,5.589546531252125
1511563,2013,7.5,9.6875,8.5,10,35.6875,17.55308509850081,3.993757918355519,3.5639724861519846,4.405808162741181,5.589546531252125
1538591,2013,5,9.464285714285714,7.365384615384616,8.667582417582418,30.497252747252745,14.806846655258695,2.6625052789036796,3.4818533044434132,3.81770254825763,4.844785523653972
1538592,2013,5.294117647058823,8.676470588235293,7.46875,8.970588235294116,30.409926470588232,14.896576136813605,2.819123236486249,3.1920208984131624,3.8712799665262585,5.014152035387935
1538593,2013,3.6363636363636367,8.181818181818182,7.75,9.545454545454547,29.113636363636367,14.29894537224602,1.9363674755663127,3.010041278626896,4.0170603836757826,5.33547623437703
1540441,2013,1.7241379310344829,6.551724137931036,5.051020408163265,6.551724137931034,19.878606615059816,9.608658817002706,0.9181052685874758,2.4103395679426107,2.618097287583295,3.662116692889323
1540442,2013,1.6129032258064515,7.096774193548388,2.7149122807017547,6.451612903225806,17.8762026032824,8.483113392835307,0.8588726706140901,2.610860177160247,1.4072214926402433,3.606159052420726
1540443,2013,5.333333333333333,8.5,4.692307692307692,8.25,26.775641025641022,13.010645550677447,2.8400056308305914,3.1270984394623866,2.432165592101466,4.611375888283003
1540581,2013,8.88888888888889,7.777777777777777,10,10,36.666666666666664,18.367590235042634,4.733342718050986,2.8613972648675428,5.183303720871978,5.589546531252125
1540583,2013,5.263157894736842,9.473684210526317,8.25,8.81578947368421,31.80263157894737,15.491800206895086,2.8026371356880837,3.4853109541995644,4.276225569719382,4.927626547288058
1546281,2013,1.153846153846154,6.826923076923077,4.826086956521739,6.923076923076923,19.729933110367895,9.49720139138432,0.6144242951316184,2.511583588255989,2.501507447899085,3.8696860600976253
1546282,2013,0.625,6.71875,3.7314814814814814,5.46875,16.54398148148148,7.79552397330224,0.33281315986295995,2.4717873694279895,1.9341401847327844,3.056783259278506
1546283,2013,0.9090909090909092,7.045454545454546,5.083333333333334,4.090909090909091,17.12878787878788,7.997550588806086,0.4840918688915782,2.591979989928716,2.6348460581099222,2.2866326718758696
1546311,2013,0.9375,6.796875,4.537735849056603,6.328125,18.600235849056602,8.88893004820334,0.4992197397944399,2.500529083025989,2.3520463110749255,3.5371349143079858
1546312,2013,3.076923076923077,6.923076923076923,3.875,6.923076923076923,20.798076923076923,10.063639043945155,1.638464787017649,2.546958004991989,2.0085301918378913,3.8696860600976253
1546313,2013,4,8.5,7.5,8.5,28.5,13.89569500480362,2.1300042231229437,3.1270984394623866,3.8874777906539832,4.7511145515643065
1546761,2013,2.5,5.833333333333332,5.948717948717949,6.5625,20.84455128205128,10.22884168703747,1.3312526394518398,2.146047948650657,3.0834011878007663,3.6681399111342072
1546762,2013,0,6.125,2.4090909090909087,5.375,13.909090909090908,6.506436593932184,0,2.2533503460831903,1.2487049873009763,3.0043812605480174
1546763,2013,0.9090909090909092,6.9318181818181825,5.055555555555555,5.340909090909091,18.237373737373737,8.640039710451472,0.4840918688915782,2.5501738610588984,2.620447992218611,2.9853259882823853
1556761,2013,0.5555555555555556,6.527777777777778,3.3620689655172415,7.361111111111112,17.806513409961685,8.554553532784363,0.29583391987818664,2.401529847299545,1.742662457879372,4.1145273077272595
1556762,2013,0.7142857142857142,7.678571428571429,3.2065217391304346,8.214285714285714,19.81366459627329,9.458708576010212,0.3803578969862399,2.824899850774845,1.6620376061491666,4.59141322209996
1556763,2013,3.5714285714285716,8.75,5.7857142857142865,8.571428571428573,26.67857142857143,12.910812730342084,1.9017894849311998,3.219071922975986,2.9989114385045017,4.791039883930394
1582311,2013,5.7142857142857135,7.142857142857143,4.666666666666667,7.142857142857142,24.666666666666668,12.08208529691311,3.042863175889919,2.6278138146742744,2.4188750697402566,3.9925332366086606
1582312,2013,5.7142857142857135,7.857142857142857,6.5,8.214285714285714,28.285714285714285,13.894019012698365,3.042863175889919,2.890595196141702,3.3691474185667856,4.59141322209996
1582313,2013,3,6.375000000000001,3.802631578947368,1.6249999999999998,14.802631578947368,6.822147749493785,1.5975031673422078,2.34532382959679,1.9710194412263178,0.9083013113284703
1582781,2013,0.47619047619047616,8.214285714285714,2.4264705882352944,5.238095238095237,16.35504201680672,7.461128927904568,0.25357193132415995,3.0219858868754153,1.2577134028586419,2.9278577068463507
1582782,2013,2,7.666666666666666,3.7608695652173916,6.166666666666667,19.594202898550726,9.281782221361219,1.0650021115614718,2.8205201610837207,1.9493729211105484,3.4468870276054773
1582783,2013,1.8181818181818183,9.090909090909092,4.288461538461538,6.363636363636363,21.561188811188813,10.092498068532354,0.9681837377831564,3.3444903095854404,2.2228398649124057,3.5569841562513522
1601041,2013,5.185185185185185,9.62962962962963,8.75,7.5925925925925934,31.157407407407412,15.083104628137617,2.761116585529742,3.542682327931244,4.535390755762981,4.243914958913651
1601042,2013,6.666666666666666,9.642857142857142,8.25,7.380952380952381,31.94047619047619,15.499398935896838,3.550007038538239,3.54754864981027,4.276225569719382,4.1256176778289495
1601043,2013,4.761904761904762,9.523809523809524,8.607142857142858,8.095238095238095,30.988095238095237,15.025685627380971,2.5357193132415996,3.5037517528990323,4.461343559750524,4.5248710014898155
1611591,2013,0.8695652173913043,6.195652173913045,3.269230769230769,1.847826086956522,12.18227424749164,5.4697798391494326,0.4630443963310747,2.279342852293556,1.6945416010543004,1.0328509894705016
